movie_id,genre_id
27360,35
27360,80
8338,18
8338,9648
8338,878
8338,53
168705,28
168705,12
168705,14
168705,27
72113,35
72113,18
9729,18
9729,9648
9729,53
94352,14
94352,10751
22256,18
12404,35
12404,18
12404,10749
152742,18
152742,10749
152742,80
152742,9648
11699,18
11699,80
49953,16
49953,10751
48034,35
48034,18
39845,18
25353,10751
25353,12
25353,16
36696,10751
36696,16
109091,53
109091,80
109091,18
38543,10749
38543,12
38543,28
38543,36
33157,36
33157,28
33157,18
290864,80
290864,28
290864,53
242166,28
242166,53
859,18
859,10749
83770,12
83770,18
168,878
168,12
1246,18
4233,27
4233,9648
174751,28
174751,18
174751,37
184098,35
184098,10749
2069,35
2069,80
1788,18
1788,10751
1788,10402
1788,10749
11635,35
177,35
177,18
3600,27
3600,9648
3600,53
2621,10749
2621,35
2621,18
10358,35
10480,35
10480,80
10480,53
10313,35
10313,10752
18828,12
18828,18
18828,28
18828,35
18828,10749
3558,18
13476,35
13476,10749
10208,14
10208,35
10208,878
10208,10751
24961,12
24961,10751
24961,14
24961,10402
20697,28
20697,35
20697,18
20761,35
20761,18
70868,10749
70868,35
43593,35
43593,27
6478,18
6478,10402
40688,16
40688,35
40688,10751
26672,12
26672,14
26672,16
26672,878
26672,10751
45881,10749
45881,18
41283,80
41283,18
41283,28
41283,53
4935,14
4935,16
4935,12
19908,35
19908,27
10663,35
1891,12
1891,28
1891,878
9737,28
9737,35
9737,80
9737,53
37137,35
37137,80
9532,27
10316,18
2787,53
2787,878
2787,28
12658,35
12658,10749
152601,10749
152601,878
152601,18
10866,9648
10866,53
10866,18
227707,14
227707,12
227707,10751
21349,18
21349,35
21349,10749
19150,28
19150,35
70435,28
70435,53
580,12
580,53
9819,18
13579,18
13579,10751
20024,18
2453,28
2453,53
6973,36
6973,18
6973,53
6973,80
6973,9648
11156,18
11156,36
354110,37
354110,18
22215,18
22215,35
22215,10749
11632,18
11632,10749
30596,18
30596,28
30596,36
3021,27
3021,53
957,35
957,878
256917,10752
256917,18
251,14
251,18
251,53
251,9648
251,10749
544,10749
544,35
11395,14
11395,18
11395,35
11395,10751
14635,18
14635,10751
13680,35
13680,10751
688,18
688,10749
11090,28
11090,35
783,18
783,36
228194,18
1642,80
1642,18
1642,9648
1642,53
1642,28
10950,18
235260,18
277,14
277,28
277,53
8999,18
8999,53
11323,18
11323,35
11323,80
10445,18
10445,10749
11453,35
146239,35
205588,53
10878,35
10878,80
10878,10749
82650,35
82650,10751
10279,53
10279,18
10279,80
10279,10749
2294,35
2176,18
2176,53
270487,35
270487,18
270487,9648
19366,35
19366,10402
204082,28
204082,53
24100,10751
24100,27
1599,35
1599,10749
5550,28
5550,12
5550,80
5550,878
5550,53
30379,28
30379,878
30379,53
42586,18
42586,35
42586,53
42586,10402
42586,10749
17709,35
17709,10751
17709,10749
287948,53
287948,28
287948,80
7548,18
7548,10749
9075,18
9075,53
9075,10752
11661,10749
11661,18
11661,36
11661,10752
11661,10402
109513,28
109513,35
109513,10749
12085,28
12085,35
12085,80
204922,9648
204922,53
38985,28
38985,53
38985,12
44113,18
21494,10749
21494,18
21494,35
164457,53
164457,18
164457,80
4566,18
4566,9648
4566,80
17795,35
17795,18
1073,18
1073,53
1073,9648
153158,16
153158,12
153158,10749
81836,10749
81836,35
10724,878
10724,28
10724,12
10724,53
9473,16
9473,35
9473,10402
2196,35
2196,18
1499,28
1499,12
1499,35
1499,10751
1499,14
1499,878
20857,35
20857,10749
82693,18
82693,35
82693,10749
1646,80
1646,18
44944,18
4108,28
4108,80
4108,53
8456,18
8456,28
7341,27
7341,53
7341,878
19255,18
19255,35
19255,10749
10187,18
10187,35
31005,10749
31005,18
49517,18
49517,53
49517,9648
44857,18
44857,35
44857,10749
50780,18
16363,35
1946,28
1946,53
1946,878
1946,27
85,12
85,28
772,35
772,10751
772,12
772,80
840,878
840,18
9682,27
9682,53
96,28
96,35
96,80
10678,35
274,80
274,18
274,53
8872,10402
8872,35
16290,35
16290,99
16290,28
579,27
579,53
14405,12
14405,35
14405,10751
138843,27
138843,53
11637,12
11637,35
11637,10751
11637,10749
226486,35
1584,35
1584,10402
9312,28
9312,14
12153,35
65057,35
65057,18
8326,12
8326,10751
8326,18
8326,35
35690,18
35690,10751
35690,10749
76203,18
76203,36
13497,18
13497,10749
13497,35
13497,10402
35688,35
35688,10749
162,14
162,18
162,10749
296096,18
296096,10749
103370,18
103370,35
103370,80
1051,28
1051,80
1051,53
376659,35
10073,35
16690,12
16690,14
16690,16
16690,10751
273895,36
273895,18
14873,10751
14873,16
14873,12
8968,53
8968,27
8968,18
8968,9648
9963,53
9963,18
9963,9648
15655,16
15655,10751
21208,27
21208,53
21208,9648
272878,12
272878,18
272878,10751
9760,28
9760,12
9760,35
314365,18
314365,53
314365,36
13279,18
13279,80
13279,53
1975,27
1975,53
33644,35
33644,18
33644,10749
1649,12
1649,35
1649,10751
1649,14
1649,878
9895,35
9895,18
9895,10749
9895,53
9570,12
9570,10751
9570,878
9570,28
27579,80
27579,18
27579,53
16052,18
40264,27
40264,35
1164,18
239678,18
239678,35
14359,18
14359,9648
3989,10402
3989,12
3989,16
3989,28
3989,35
76617,27
76617,53
1710,18
1710,53
4258,35
20391,18
20391,28
20391,35
20391,37
20391,10402
10139,36
10139,18
335778,28
9645,27
9645,9648
9645,53
55465,35
617,80
617,18
617,9648
19904,27
19904,53
19904,9648
48289,18
48289,53
243,35
243,18
243,10749
243,10402
6933,27
6933,9648
6933,53
17182,18
17182,53
8848,53
8848,80
8848,18
38,878
38,18
38,10749
38303,35
38303,10749
1266,28
1266,80
1266,18
1266,53
107985,35
107985,28
107985,878
14043,28
14043,12
14043,80
14043,10751
14043,9648
14043,53
19901,14
19901,27
19901,28
19901,53
19901,878
34016,35
34016,10749
59860,12
59860,35
59860,10749
10069,27
10069,53
9588,10749
9588,28
9588,12
9588,37
9588,18
12819,10751
12819,16
9954,28
9954,12
9954,14
9954,27
9954,878
9954,53
10115,35
10115,18
25132,35
25132,10751
577,14
577,18
577,35
577,53
328387,9648
328387,12
328387,80
12690,18
12690,37
12690,80
9945,28
9945,18
9945,14
9945,27
9945,53
539,18
539,27
539,53
13596,10749
13596,35
226857,18
226857,10749
13159,35
13159,18
13159,10749
47941,35
526,12
526,18
526,14
526,10749
22796,35
22796,18
22796,10751
2355,18
5915,12
5915,18
9842,35
9842,18
9842,10749
61012,53
61012,27
61012,9648
755,27
755,28
755,53
755,80
13682,16
13682,10751
9089,35
9089,18
9089,10749
9470,28
9470,35
9470,80
9470,14
18357,12
18357,35
18357,10751
7979,18
470,18
470,80
470,53
15644,28
15644,18
15644,53
9582,35
9582,10749
10642,18
10642,35
10642,10749
10642,10751
22074,99
2428,18
2428,36
290751,80
290751,18
290751,9648
13805,28
13805,35
4597,28
4597,80
4597,18
4597,53
9414,35
9414,53
9414,80
9414,28
63492,35
63492,10749
81796,28
81796,53
81796,878
10710,35
15092,28
15092,53
15092,80
11382,28
11382,35
11382,53
15005,18
8198,18
8198,28
8198,53
8198,10749
6963,35
6963,18
15070,28
15070,12
15070,18
15070,53
12797,35
12797,14
12797,10749
17134,28
17134,12
17134,18
17134,53
41402,18
41402,27
41402,9648
18885,12
18885,28
18885,35
18885,10751
4953,18
4953,35
10773,35
10773,18
146198,28
146198,53
2639,35
2639,18
10563,35
10563,10749
295964,18
5971,35
5971,80
5971,18
9716,10402
9716,35
9716,10749
11835,28
11835,80
11835,18
11835,53
26171,18
31117,35
31117,10751
9074,28
9074,35
9074,80
14396,28
14396,35
14396,80
15673,35
42618,35
42618,18
42618,10402
42618,10749
171274,35
171274,10749
171274,80
171274,18
171274,9648
24432,10751
109417,10402
109417,18
13948,35
13948,14
106747,28
106747,80
106747,53
10929,27
14220,35
46435,35
46435,18
46435,10402
256962,35
256962,18
256962,10752
48231,18
48231,53
3509,16
3509,878
3509,53
82684,18
12142,28
12142,14
12142,27
12142,53
23367,35
23367,18
23367,10751
23367,10402
10740,18
10740,9648
10740,53
241239,80
241239,18
241239,53
14582,18
14582,10749
14582,10752
14582,36
14914,18
3902,18
3902,10402
77948,28
77948,53
21755,12
21755,35
21755,18
21755,10749
4960,18
128,12
128,14
128,16
14652,35
14652,18
14652,10769
40932,35
40932,10402
16608,28
16608,12
16608,80
16608,18
16608,53
16608,37
334531,18
32316,35
7299,28
7299,878
7299,53
13405,18
13405,10752
19457,18
19457,28
19457,53
19457,80
112937,10751
314385,18
314385,10749
8953,16
8953,14
8953,878
29078,18
46503,18
46503,9648
46503,53
46503,80
46503,10749
10448,12
13688,35
13688,18
13688,10751
13688,14
13688,878
10353,35
10353,14
43935,28
43935,35
43935,27
43935,9648
43935,878
43935,53
11458,18
11458,53
44638,18
44638,14
241257,27
241257,9648
241257,53
14538,28
14538,36
14538,18
13250,80
13250,18
13250,53
133931,35
133931,16
133931,12
133931,10751
280871,18
280871,36
239897,16
184341,18
334074,53
199373,53
199373,80
14202,18
14202,10749
6968,28
6968,80
6968,18
6968,36
6968,53
581,12
581,18
581,37
52449,35
12150,18
12150,80
12150,9648
11247,35
4232,80
4232,27
4232,9648
9378,27
9378,53
694,27
694,53
105,12
105,35
105,878
105,10751
11377,27
11377,9648
11377,53
26367,18
26367,35
385383,28
385383,18
41210,35
41210,10749
41210,18
12090,35
62630,18
62630,28
62630,53
62630,80
62630,10752
16110,16
16110,18
16110,10751
16110,878
29427,9648
29427,27
29427,28
129,14
129,12
129,16
129,10751
244114,28
244114,80
2669,28
2669,18
2669,36
203833,18
13523,35
13523,12
13523,10749
25195,10749
25195,35
17277,18
17277,36
50725,35
50725,18
50725,10749
82631,18
73191,10751
73191,14
73191,10402
22479,53
22479,18
22479,10402
22479,80
340611,18
10065,27
10065,53
10065,18
2757,35
2757,80
2757,18
11683,27
244339,28
1878,12
1878,18
1878,35
23082,35
23082,10749
23082,14
195589,35
854,10749
854,35
854,80
854,14
2280,14
2280,18
2280,35
2280,10749
2280,10751
496,35
8835,35
157,878
157,28
157,12
157,53
8643,80
8643,18
8643,27
8643,53
10402,35
218043,53
218043,28
218043,878
9043,35
9043,18
9043,10749
21301,35
21301,18
10147,18
10147,35
10147,80
816,878
816,35
816,80
302688,10749
302688,35
302688,10751
60307,10751
60307,35
106,878
106,28
106,12
106,53
279,18
279,36
279,10402
8617,80
8617,27
10625,35
10934,35
10934,18
10934,10749
5279,18
5279,9648
5279,53
10013,35
10013,18
10013,14
10013,10749
194662,18
194662,35
160588,35
160588,18
9829,18
9829,36
9829,80
9829,53
9829,28
10028,10749
10028,10402
10028,10751
10535,28
10535,35
790,27
43959,28
43959,18
10364,10752
10364,35
10364,18
16991,35
16991,80
16991,18
9610,12
9610,14
9610,28
1578,18
25643,18
25643,10749
11904,28
11904,12
11904,80
11904,18
11904,10751
11904,9648
11904,53
28665,10402
28665,35
28665,18
28665,10749
44115,12
44115,18
44115,53
10569,28
10569,35
10569,80
10560,18
10560,10402
333348,35
333348,10751
20483,10751
20483,28
20483,12
11457,18
321697,18
321697,36
19840,35
19840,10749
22327,18
22327,35
22327,10749
38665,28
38665,12
38665,10749
38665,37
2575,18
2575,53
11644,18
11644,9648
11644,53
146227,28
146227,80
68924,18
253235,35
253235,18
253235,10749
22102,12
22102,35
22102,10751
18701,35
18701,18
18701,10749
10068,18
10068,10749
848,14
36811,18
36811,10749
522,35
522,18
522,36
130150,18
12246,36
13809,28
13809,80
13809,53
27380,12
27380,28
27380,878
10549,18
33870,18
33870,10749
245703,12
245703,18
245703,878
10739,35
10739,10749
127560,18
127560,36
37903,80
37903,18
37903,9648
396152,27
10017,10749
10017,878
10017,27
10017,28
10017,80
11468,18
11468,9648
11468,53
193613,10402
17436,18
43434,80
43434,18
43434,53
43434,36
31166,53
31166,18
69848,37
69848,28
69848,18
69848,36
8408,27
8408,878
332411,28
332411,80
332411,18
332411,53
9389,28
9389,16
9389,878
9626,12
9626,14
9626,28
75638,53
8363,35
15670,35
15670,80
15670,18
290555,27
290555,28
8328,10402
8328,18
8328,10749
10982,16
10982,35
10982,10751
205,18
205,36
205,10752
1620,28
1620,80
1620,18
1620,53
175541,18
175541,10402
241254,53
241254,28
31932,53
1933,27
1933,18
1933,9648
1933,53
679,27
679,28
679,53
679,878
11113,18
11113,10751
11113,10402
11113,10749
3597,27
3597,53
3597,9648
193893,35
9675,35
9675,18
9675,10749
9988,35
948,27
948,53
21765,35
21765,10751
21765,878
146304,35
7516,28
7516,35
7516,80
7516,53
41439,27
41439,80
2752,35
2752,10749
9429,35
38117,18
38117,14
38117,10749
9792,27
9792,53
13778,35
228203,18
41382,35
13960,18
114150,35
114150,10402
114150,10749
26602,18
26602,35
26602,10749
10223,18
10223,80
10223,53
16028,27
16028,53
15639,35
16112,10751
26390,80
26390,18
26390,53
27759,28
27759,18
27759,36
109428,27
23049,35
23049,10749
9310,35
9310,18
9310,10751
11411,28
11411,12
11411,878
16988,18
7304,28
7304,80
7304,18
7304,53
24747,18
58048,12
1491,14
1491,18
1491,53
1491,10749
2989,12
2989,53
10629,18
10629,80
10629,53
255343,53
255343,10749
4723,28
4723,12
4723,35
4723,18
4723,878
4723,53
10800,16
10800,10751
25763,28
25763,12
25763,878
79694,27
79694,53
4032,35
4032,18
4032,10751
18615,18
18615,9648
18615,10749
10673,80
10673,18
4584,18
4584,10749
2977,18
2977,10749
10760,35
11093,18
207,18
8467,35
639,35
639,10749
639,18
24226,18
9285,35
9285,12
14709,35
14709,18
14709,10749
74643,18
74643,35
74643,10749
13788,27
13788,53
13788,9648
83666,35
83666,18
83666,10749
10781,27
318850,18
13908,35
13908,10751
1417,14
1417,18
1417,10752
39180,28
39180,35
39180,10751
16161,80
16161,18
16161,10749
49950,53
49950,18
49950,27
10956,9648
10956,12
10956,35
10956,10749
10956,18
9594,53
9594,28
9594,80
9594,18
4638,80
4638,28
4638,35
13972,35
13972,18
13972,10749
5038,18
5038,10749
13491,28
13491,12
13491,18
13491,10749
10571,35
10571,18
10571,10749
10994,18
19994,35
19994,27
25166,35
25166,80
25166,9648
30890,35
30890,18
23169,18
23169,10749
17403,18
17403,35
17403,10749
12120,35
12120,878
9800,18
1090,53
1090,878
1090,9648
18475,35
18475,18
40160,28
40160,878
40160,53
18074,35
18074,18
18074,10402
9689,35
9689,18
9781,35
9781,10402
8009,12
8009,28
8009,14
3877,18
8854,878
8854,28
8854,12
152599,18
152599,10749
18840,18
18840,36
18840,10751
18840,10749
68727,53
68727,80
68727,18
68727,9648
12657,10749
12657,35
8265,35
12410,18
34647,14
34647,18
73935,35
73935,10749
73935,27
28178,18
28178,10751
185567,80
185567,18
185567,53
264656,37
264656,18
35696,35
35696,18
16351,10752
16351,18
38717,28
38717,12
38717,18
18777,9648
18777,80
18777,18
18777,53
2110,18
2110,28
2110,35
9035,35
9035,27
9035,878
90,28
90,35
90,80
771,35
771,10751
12154,10751
12154,35
12154,18
9576,35
9576,10749
744,28
744,10749
744,10752
146,12
146,18
146,28
146,10749
14,18
45269,18
45269,36
9493,35
22556,18
22556,10749
873,18
33196,28
33196,12
33196,18
33196,53
205596,36
205596,18
205596,53
205596,10752
10765,35
16769,18
16769,10402
33217,35
33217,10751
132232,27
11153,35
11153,12
11153,10749
208134,35
1165,18
4011,14
4011,35
17202,35
17202,18
9587,18
9587,10749
65086,18
65086,27
65086,53
10053,27
10053,53
11870,35
11870,10751
11778,18
11778,10752
586,35
586,18
18736,10751
18736,35
134411,53
134411,18
287903,27
287903,35
287903,14
9276,27
9276,9648
9276,878
15765,18
15765,10402
2142,28
2142,80
2142,18
11397,35
77016,80
77016,18
77016,53
11478,80
11478,18
11478,53
266856,18
266856,10749
13411,35
13411,80
10564,35
10564,18
10564,10749
947,12
947,18
947,36
947,10752
24150,27
228970,18
18405,80
18405,53
18405,27
18405,18
6961,35
6961,10749
11442,27
11442,53
2493,12
2493,10751
2493,14
2493,35
2493,10749
14047,18
64690,18
64690,28
64690,53
64690,80
11132,35
17127,35
17127,18
17127,10749
1562,27
1562,53
1562,878
232679,18
17880,35
17880,18
17880,10751
14736,28
14736,35
14736,18
14736,10749
9434,28
9434,35
9434,53
9434,10749
23706,35
11531,9648
11531,53
11531,27
9100,18
9100,14
9100,27
9100,53
116,18
116,53
116,80
116,10749
38843,35
38843,10751
1245,18
1245,10749
4995,18
10413,28
10413,12
10413,18
10413,53
14012,18
9793,27
9793,53
12212,27
13768,14
13768,18
13768,878
13768,10749
13768,10751
8975,28
8975,12
8975,18
8975,53
342521,28
342521,35
45272,18
45272,10749
9424,9648
9424,27
9424,878
97367,18
97367,80
254904,80
254904,28
254904,53
18681,18
18681,9648
18681,53
12162,18
12162,53
12162,10752
11495,14
11495,18
11495,27
11495,28
11495,53
64689,80
64689,53
157849,53
13166,35
15511,12
15511,16
15511,35
15511,878
15511,10751
37003,10402
37003,99
12211,28
12211,14
12211,878
13816,80
13816,18
13816,10402
51828,18
51828,10749
22798,18
7501,80
7501,53
10743,28
10743,35
10743,53
10743,80
37718,14
37718,35
15237,18
15237,10402
9686,35
9686,18
9686,10749
17644,10751
97430,28
12257,18
12257,35
12257,10749
13539,10749
68,35
68,878
14024,10402
14024,18
14024,10749
115,35
115,80
7874,18
4911,28
4911,80
4911,18
4911,53
1988,18
1988,53
16222,18
16222,35
16222,10749
9557,35
9026,35
9026,18
9026,36
9026,10749
57943,35
57943,18
57943,14
57943,10749
18276,18
18276,10751
8321,35
8321,18
8321,80
72359,35
10186,35
10186,10402
25704,35
133694,18
19265,35
19265,10749
36047,53
8053,12
8053,80
8053,18
8053,9648
8053,37
2290,35
2290,18
2290,36
5236,28
5236,35
5236,80
5236,9648
6552,53
6552,35
6552,27
1018,53
1018,18
1018,9648
10075,18
10075,14
10075,27
10075,10749
38031,35
38031,18
38031,10749
42188,18
42188,10749
42188,878
112430,18
6687,53
6687,80
6687,9648
13853,12
13853,18
31306,35
31306,18
8461,27
8461,53
8461,80
331592,18
331592,53
331592,878
47692,18
19,18
19,878
10045,28
10045,53
10045,878
400,18
400,80
253450,28
253450,18
253450,36
9104,18
9104,35
9104,10752
9104,80
9104,53
11190,53
11190,18
11190,9648
16353,12
16353,28
16353,53
23759,12
23759,28
23759,18
24206,18
24206,28
24206,53
10185,9648
10185,18
10185,80
10185,53
10185,27
75033,18
74536,18
74536,53
74536,80
31668,28
31668,35
31668,18
31668,36
13501,35
13501,18
13501,10749
13501,14
13501,10402
15208,18
15208,14
172391,16
172391,12
172391,10751
262543,53
262543,878
9288,28
9288,12
9288,14
370980,18
20083,18
20083,28
20083,53
20083,80
40880,18
40880,10769
137,10749
137,14
137,18
137,35
264999,35
264999,18
264999,10402
454,18
454,10749
53457,18
53457,10752
288980,18
33,37
1951,18
12405,18
12405,10749
10998,18
10998,10749
10998,53
114,10749
114,35
9396,12
9396,35
319910,53
319910,9648
319910,18
319910,80
2604,18
2604,10752
864,35
14435,9648
14435,27
1931,18
1931,10402
691,12
691,28
691,53
9877,27
9877,53
62008,35
62008,18
62008,10749
12227,28
12227,12
12227,18
12227,10751
13824,35
13824,10751
71688,36
71688,18
15173,28
15173,12
15173,16
15173,35
15173,10751
15173,14
15173,10749
8291,18
8291,10749
13950,28
13950,12
13950,35
12158,35
12158,27
12158,10749
11586,27
11586,53
11586,14
10008,27
10008,53
2830,35
2830,10749
12403,53
12403,9648
12403,12
34563,35
14557,35
10368,35
10368,18
10368,10752
10280,27
10280,53
12637,18
12637,10402
12637,10749
34152,35
34152,18
14434,35
14434,10749
11470,27
11470,878
10741,36
10741,18
24940,35
24940,10749
82679,35
2013,18
1440,10749
1440,18
18041,18
18041,9648
18041,53
28029,18
28029,10749
1123,28
1123,18
1123,53
14033,27
14033,9648
14033,53
87729,18
87729,10749
16899,35
16899,10749
41317,28
41317,12
41317,18
41317,10749
245700,36
245700,18
37842,18
37842,10749
9045,18
9045,36
44092,36
44092,28
16005,35
16005,18
16005,36
44754,18
23988,35
23988,27
43949,10749
43949,18
142,18
142,10749
9603,35
9603,18
9603,10749
10712,18
10712,10749
243938,35
10876,18
86838,35
86838,80
25208,18
25208,9648
25208,53
613,18
613,36
613,10752
1913,18
97370,53
97370,878
97370,18
801,35
801,18
801,10752
70829,28
70829,35
70829,53
54518,99
54518,10402
54518,10751
44214,18
44214,53
240,18
240,80
9816,18
9816,10751
9816,10749
9816,10402
10131,27
10131,53
339984,18
8859,35
11967,80
11967,28
11967,12
11967,18
11967,37
239563,35
222899,35
222899,10749
4951,35
4951,10749
4951,18
10985,35
10985,10751
9644,35
332567,27
332567,18
332567,53
1954,878
1954,53
15489,35
15489,10751
15250,35
15250,18
22345,878
22345,35
22345,10751
9448,28
9448,12
9448,35
9448,53
38223,35
38223,18
38223,10751
11186,18
11186,27
136835,80
136835,53
5876,878
5876,27
5876,53
264660,18
264660,878
492,14
492,18
492,35
25462,35
25462,10749
238603,10751
238603,12
238603,878
10691,18
10691,10749
1251,28
1251,12
1251,18
1251,10752
5172,12
5172,35
5172,18
5172,878
58680,35
58680,10749
264644,18
264644,53
14577,35
11592,35
11592,80
11592,27
11592,53
16406,35
19052,18
19052,53
3682,10402
3682,18
9683,12
9683,35
9683,18
9683,10749
2084,35
2084,80
2084,53
107811,35
2266,18
2266,10749
13074,18
144340,35
144340,18
144340,10749
48217,10749
48217,18
28211,18
28211,53
28211,9648
47502,35
47502,80
47502,18
9950,18
9950,28
9950,35
9950,80
84892,18
84892,10749
24227,28
9672,18
44853,18
44853,10749
44853,37
157544,53
157544,27
59678,28
59678,35
59678,878
79777,18
79777,10749
79777,10752
158011,80
158011,53
407887,36
407887,18
407887,10752
407887,28
17043,10751
17043,28
17043,12
8952,35
8952,18
8952,10749
62204,12
62204,18
13435,18
13435,10749
17187,18
17187,10749
319,28
319,53
319,80
319,10749
59457,10749
59457,878
9504,80
9504,18
9504,9648
37414,80
37414,18
37414,53
6217,18
6217,14
6217,27
6217,53
26688,27
26688,9648
26688,53
43867,12
43867,18
43867,10749
6615,35
6615,10749
6615,18
14574,10752
14574,18
16,18
16,80
16,10402
39780,18
39780,10749
21612,80
21612,18
36691,35
36691,18
36691,10749
23631,28
23631,35
23631,53
45324,80
45324,35
45324,18
12144,16
12144,12
12144,10751
11658,28
11658,12
11658,18
11658,36
11658,10752
56601,18
56601,10751
9552,18
9552,27
9552,53
578,27
578,53
578,12
2105,35
2105,10749
126319,16
126319,35
126319,18
126319,10751
10136,28
10136,12
10136,35
67660,35
67660,10749
10611,35
10611,18
154,28
154,12
154,878
154,53
3049,35
3049,9648
860,53
860,878
9281,80
9281,18
9281,10749
9281,53
75674,28
75674,53
75674,10752
9762,10402
9762,18
9762,10749
9762,80
3179,16
3179,35
184,35
184,80
184,10749
13335,35
13335,12
76726,878
76726,18
76726,53
10269,10402
10269,18
10269,10749
36819,10751
36819,14
36819,878
36819,12
36819,35
17130,28
17130,12
17130,35
17130,18
17130,10751
17130,10402
17130,10749
57214,35
57214,80
11202,18
11202,36
11202,10752
9357,27
9357,53
13812,27
13812,878
13812,53
9030,18
9030,27
9030,53
19084,35
19084,10751
8386,35
10437,35
10437,10751
10437,14
10437,18
1360,18
1360,10749
101267,99
101267,10402
222935,10749
222935,18
10220,18
10220,80
284296,18
284296,35
31915,27
31915,878
11601,27
11601,9648
11601,53
205220,18
11354,35
11354,18
16241,27
16241,18
16241,53
16241,878
14191,14
14191,10749
14191,10751
14191,35
286565,18
286565,9648
286565,10749
26710,35
129670,18
129670,12
9059,27
9059,35
9059,53
34549,35
34549,10751
34549,14
34549,878
57157,35
57157,18
1948,28
1948,53
1948,80
28353,35
28353,10749
46889,35
46889,18
46889,10749
38093,35
38093,18
38093,10749
14976,18
11027,10749
11027,80
11027,18
3635,18
3635,10749
387,28
387,18
387,36
387,10752
387,12
6020,35
122906,35
122906,18
122906,878
9550,12
9550,18
9550,28
9550,10749
60599,18
60599,53
227719,878
227719,53
14299,18
14299,36
14299,10402
19419,28
19419,35
12088,28
12088,53
12088,878
14799,35
14799,18
9466,18
9466,35
7510,18
7510,35
31246,35
31246,10749
61752,35
10944,9648
10944,53
10362,18
10362,10749
14778,35
14778,18
1255,27
1255,18
1255,878
45226,12
45226,80
45226,53
10212,35
10212,27
10212,53
10212,37
8669,35
8669,18
179144,35
179144,18
16857,35
16857,18
86825,18
86825,27
86825,53
844,14
844,18
844,878
844,10749
8060,80
8060,18
8060,10749
15907,12
15907,18
15907,10751
38448,18
38448,10749
327,80
327,18
327,53
9260,35
61337,35
61337,18
13079,53
13079,18
13079,9648
89325,18
89325,10749
4170,18
4170,53
41508,10752
41508,18
12479,35
44555,35
44555,18
44555,53
10133,53
10133,878
10133,9648
21345,18
21345,36
21345,10752
173931,16
173931,10751
173931,28
173931,12
173931,35
61984,878
50601,10752
50601,18
26466,27
345003,18
236751,18
107,53
107,80
357837,18
357837,10749
8913,18
8913,27
13889,18
18530,18
358451,18
358451,36
358451,10749
927,14
927,27
927,35
11,12
11,28
11,878
291870,35
907,18
907,10749
907,10752
206563,12
206563,80
206563,18
206563,53
11887,35
11887,18
11887,10751
11887,10402
11887,10749
45317,18
12094,28
12094,35
12094,99
10377,35
10377,18
249164,18
256092,28
256092,35
256092,80
9942,35
10748,35
10748,10751
10748,878
1817,53
1817,18
10229,18
10229,10749
687,18
796,18
796,10749
796,53
22804,27
22804,9648
10156,35
12837,12
17708,28
17708,35
17708,80
13937,18
13937,27
13937,53
13937,80
28932,18
28932,28
31909,878
167073,18
167073,10749
3175,18
3175,10749
3175,10752
14369,35
16888,35
121826,18
121826,35
121826,10749
10646,35
10646,10749
12149,18
12149,53
12149,80
304357,18
11184,18
766,14
766,27
766,35
20009,35
20009,10749
1587,10749
1587,18
30973,18
30973,36
11109,80
11109,18
9027,35
9027,10749
63020,35
63020,18
63020,10749
86829,18
86829,10402
11065,18
11065,10749
11065,53
13888,18
13888,12
13888,10749
42345,18
42345,36
13994,35
13994,10402
13994,10749
1590,18
62728,18
62728,53
62728,80
11917,27
11917,53
11917,80
45138,18
45138,28
45138,53
45138,80
45138,10769
80271,18
80271,35
80271,10749
4657,80
4657,18
4657,9648
4657,53
14395,18
14395,10749
24137,18
24137,35
24137,10749
190847,878
190847,53
190847,27
11056,27
62,878
62,9648
62,12
601,878
601,12
601,10751
601,14
13067,10749
13067,35
13067,18
25379,12
25379,18
25379,10751
88641,18
88641,35
58051,18
58051,35
58051,10749
58051,10769
14877,18
14877,28
14877,36
14877,37
14877,10749
96399,36
96399,18
304410,35
304410,18
304410,10402
489,18
373314,18
373314,53
214,27
214,53
214,80
10890,28
10890,35
1588,35
316727,28
316727,27
316727,53
10314,35
10314,10749
663,27
663,53
663,80
11804,18
11804,27
11804,53
16781,18
16781,35
16781,10749
11873,18
9289,28
9289,18
9289,36
9289,10752
10414,35
10414,10751
1970,27
1970,9648
1970,53
9614,35
8922,27
8922,53
1648,12
1648,35
1648,878
17917,18
17917,10751
17917,10402
74534,18
74534,35
19405,878
19405,16
19405,35
19405,10751
9355,28
9355,12
9355,878
10999,28
10999,12
10999,53
321258,27
321258,9648
321258,53
44040,27
44040,9648
44040,53
10426,35
280092,18
280092,27
280092,53
13938,28
13938,12
13938,35
10163,27
10163,53
10163,878
12182,35
12182,10402
12182,10749
1832,14
1832,35
1832,12
9034,35
9034,18
15301,18
15301,14
15301,27
15301,878
15301,53
10135,28
10135,53
26352,28
26352,35
26352,80
20616,18
20616,53
9794,35
9794,10749
15037,35
15037,18
15037,10749
227,80
227,18
294272,12
294272,10751
294272,14
11336,27
11336,878
11336,53
283445,27
88036,18
88036,10402
10984,27
10984,53
22824,9648
22824,878
22824,53
9526,18
9526,35
9526,10402
39349,18
39349,28
39349,53
15983,28
15983,53
14544,35
14544,18
14544,10751
11545,35
11545,18
42684,878
268238,18
268238,35
