movie_id,production_company_id
268920,8411
268920,15829
9093,4
9093,14
9093,12552
9093,14160
9093,19477
9093,36612
119283,2902
11823,33
35169,491
35169,3929
35169,6735
35169,6736
35169,34447
118957,3207
118957,7584
118957,9129
118957,10950
118957,12752
118957,18988
118957,41905
849,441
849,553
4515,44
4515,60
4515,316
4515,1683
4515,8411
4515,21911
18886,4
6575,441
6575,10105
6440,14
13496,10210
18320,3281
22787,694
22787,1786
22787,4253
22787,6194
22787,8582
22787,11576
22787,11715
22787,20572
8967,43
8967,81
8967,1246
37498,559
37498,3618
37498,10828
37498,21848
37498,21849
144336,10427
144336,11029
144336,16311
144336,16312
144336,16314
9616,306
9616,8874
9616,14652
13056,1632
13056,8848
13056,11106
13056,11533
13056,33808
13056,83338
14113,5
14113,497
285783,559
285783,5752
285783,11395
49478,2269
49478,8411
49478,38662
49478,38663
9726,711
9726,1645
20763,5
20763,5738
20763,5739
9702,915
9311,43
9311,1704
9280,1171
9280,6370
26843,22814
11876,83
11876,582
11876,5358
22267,33
22267,10565
45958,2875
45958,5444
45958,6639
45958,7116
45958,8530
45958,10146
1969,828
1969,3823
1969,5358
1969,6586
1969,6896
1969,11473
310706,826
198663,290
198663,306
198663,3672
198663,8569
198663,12292
198663,22213
239573,264
239573,508
239573,1423
239573,10104
10436,5
1381,508
1381,6194
1381,6438
1381,7503
1381,10104
2162,6194
2162,10210
127493,831
127493,925
127493,10254
12429,10342
12429,11726
12429,11846
12429,11847
12429,11849
12429,20193
12429,34557
12429,34558
228205,711
228205,12292
2900,12
2900,1757
21311,5
77875,5802
77875,8056
77875,10254
192136,1066
192136,4792
192136,5031
192136,7396
192136,8088
18254,553
18254,44485
881,903
10877,79
10877,172
10877,6194
9600,306
9600,508
202575,694
202575,10159
202575,10160
202575,28831
71469,491
71469,508
71469,1038
71469,3638
71469,10104
85446,491
326,12
10685,33
7220,35
7220,827
7220,11533
7220,19551
7220,36326
9763,9195
9763,17491
9763,17492
72387,2253
72387,7437
72387,7625
72387,11801
72387,23008
12596,508
12596,711
12596,8769
12596,17422
12596,20555
12596,81141
1892,1
1892,306
13460,134
13460,1224
13460,7419
13460,9137
13460,19855
13460,20241
8055,264
8055,270
8055,308
8055,315
8055,932
8055,4247
8055,7307
8055,11238
8055,12346
50647,7295
50647,10105
50647,41962
10719,12
10719,1607
10719,2645
9294,9195
11888,2
9647,4
9353,4
9353,2348
9353,2777
55721,33
55721,7295
55721,10105
109414,5
109414,771
109414,7431
109414,16615
10307,2347
10307,8411
11978,711
22907,1309
87567,1020
87567,17049
38322,306
38322,508
38322,10104
38322,21237
38322,73956
38322,81136
38322,81137
45612,1557
45612,7460
7305,4
7305,9195
3594,12
3594,1836
3594,1838
157841,7286
157841,10246
157841,12000
11519,5
11519,33
11519,6128
12920,27
12920,13816
59,12
59,429
59,6363
9335,104
9335,306
9335,972
9335,1993
9335,6586
9335,6896
9335,76043
12106,559
11141,12
11141,597
11141,2646
11141,7380
8649,4
8649,9195
8649,11584
31867,33
31867,4403
31867,6452
31867,7295
10253,6366
10253,11420
3587,508
3587,1484
3587,6194
124459,12
124459,11175
124459,11176
24662,174
24662,11050
24662,90511
32274,9195
182,6194
182,14315
182,70319
5494,8900
5494,16850
5494,19259
28,60
28,26663
38073,12
38073,2378
2054,915
2054,916
2054,1382
2054,10201
302156,1632
302156,6363
302156,10254
302156,40822
302156,48738
302156,91929
606,33
606,205
87502,4
87502,11084
87502,11395
698,60
698,7576
120467,43
120467,258
120467,264
120467,9350
120467,22213
120467,23449
11313,97
6488,56
6488,915
6488,2104
10559,12
296099,12
296099,6363
296099,53060
8012,216
8012,8411
1574,14
1574,734
1574,8797
9032,5
2770,33
2770,2200
2770,3169
862,3
1637,306
72570,158
72570,3287
27569,215
27569,5490
10637,2
10637,130
10637,72823
10637,72824
1669,4
1669,1693
1669,2767
132363,326
132363,695
132363,18919
132363,18920
132363,18921
132363,18922
9472,306
9472,12178
9472,19354
2907,4
2907,41
2907,258
9273,5682
9273,10210
9880,2
9880,26423
9880,65559
2925,258
807,12
807,4286
807,65394
17654,11
17654,559
17654,2300
17654,8504
17654,8582
17654,10884
17654,11029
17654,12200
17654,20667
17654,20668
11836,4
11836,2348
11836,8921
11836,24955
322,79
322,171
322,172
322,6194
70,126
70,171
70,1171
70,6194
70,16311
9535,705
9535,6194
9535,11391
9535,11407
11036,12
6557,158
6557,711
6557,6332
18126,2
18126,3812
18126,20356
16340,4
16340,2348
16340,24955
10333,5
4476,348
4476,559
4476,1656
22947,4
22947,2201
22947,2363
22947,4607
22947,10261
22947,32157
2755,12
2755,1565
82654,491
59967,1205
59967,7263
59967,10289
59967,11092
16300,4
16300,11462
9598,33
9598,2537
82696,5
82696,771
82696,1423
82696,4220
82696,8411
9870,33
9870,10105
8292,4
8292,435
8780,7295
8780,58553
9715,306
9715,4258
10521,444
10521,508
10521,711
10521,6332
10521,10104
10521,26670
10521,26671
10762,4
10762,2609
10096,5
10096,497
10096,19636
59436,1824
59436,8530
59436,8531
59436,12010
59436,24785
227783,10427
227783,20788
227783,20789
227783,20790
4133,12
10207,788
10207,813
10207,18093
172,4
21972,306
21972,1894
21972,4396
21972,11015
21972,11016
36593,4
707,7576
533,297
533,521
6023,412
6023,1088
6023,17449
6439,1088
4347,33
4347,5870
4347,7295
4347,10163
37056,491
37056,28048
4105,4
4105,1561
4105,14361
76489,8890
3933,1514
3933,1515
3933,6194
3933,8601
3933,11537
3933,57751
9918,2
273481,1632
273481,3528
273481,33681
307081,1423
307081,28438
16871,33
16871,768
16871,771
16871,11250
16871,11630
293863,126
293863,737
293863,22107
13156,12
41233,491
41233,9195
9266,23
9266,24
9266,33
9266,65082
1262,771
1262,1973
4513,5
4513,552
4513,768
4513,24339
22970,1632
22970,10567
7278,508
7278,10104
9013,33
9013,136
865,964
865,965
865,6068
865,23005
10776,2956
50456,10146
50456,14684
50456,21439
50456,23919
9823,12
9823,4174
59861,33
59861,4170
59861,7460
133805,3287
133805,8411
133805,11581
12763,12
12763,54512
9766,5
14034,8411
12244,1268
12244,2885
12244,7295
12244,8601
12244,10280
109421,435
109421,1205
109421,6292
109421,10427
11137,4
11137,35
11137,1171
11137,11345
11137,13923
51162,2
51162,6125
10152,12
9452,306
239566,13
239566,11262
239566,27319
53113,33
9271,4
4474,508
4474,10104
4474,11733
4474,89632
184346,130
184346,3287
184346,34034
48340,33
48340,5703
48340,6490
48340,7295
48340,19960
48340,19961
14846,497
14846,2779
72207,33
72207,6452
72207,7295
72207,10105
72207,23876
16232,9195
43539,1632
43539,2927
43539,6320
9920,3287
9920,8003
8978,134
8978,729
8978,20449
8978,20450
11702,441
18550,8411
8869,79
8869,172
8869,347
8869,3241
8869,6194
43347,348
43347,444
43347,508
43347,711
43347,4403
43347,10104
3489,559
3489,713
3489,1063
9701,6194
9701,6735
9701,8073
2122,890
2122,1403
2122,8848
2122,23787
2122,51771
2122,51772
37707,9
37707,1786
37707,3319
37707,5106
10658,1
10658,33
13150,12
13150,1001
13150,1565
13150,12066
13150,12067
9042,126
9042,995
9042,3287
9042,26032
9042,26033
17813,1171
17813,1403
17813,1423
17813,86256
11208,126
11208,8411
11208,54502
58151,9195
11400,12
11400,22110
11400,22253
11400,22254
11400,22255
10350,19944
10350,24039
10350,24041
10350,80469
10350,89308
10350,89309
28902,27
28902,56
14164,289
14164,306
14164,444
14164,3477
14164,6332
14164,10893
14164,81135
76640,435
11058,35
11058,846
11058,18620
11058,57347
14844,1088
14844,2979
14844,8291
14844,22153
14844,67252
57089,7582
1947,14
1947,497
1947,810
1947,7380
1947,7965
1947,20376
1947,20377
8054,212
8054,342
8054,806
8054,808
8054,8582
8054,10316
8054,11567
8054,11575
8054,17449
8054,23116
8054,55990
8054,55991
46829,805
146238,215
146238,508
146238,562
146238,7420
146238,10104
9989,376
9989,1171
9989,1172
9989,8411
9665,559
9665,27349
311,6194
311,7965
102362,333
102362,10339
11162,1727
6016,43
6016,803
6016,16419
6016,21327
17186,2636
13967,288
9053,248
9053,5755
9053,8068
9053,12317
9053,23238
9053,37134
4512,81
4512,449
4512,1645
4512,3997
4512,6194
4512,11252
76349,15071
31203,147
31203,856
31203,1115
31203,2250
31203,11199
31203,11261
31203,11620
31203,11920
31203,12096
31203,23303
265208,972
265208,1632
265208,24049
265208,45980
265208,49969
265208,59488
265208,59490
45610,5294
45610,7295
45610,8532
45610,8852
45610,9137
45610,11956
45610,11957
45610,11958
45610,11959
45610,11960
45610,11961
50135,5755
50135,8104
1874,773
271331,6844
271331,53392
215211,9
215211,356
215211,779
215211,5358
215211,8676
215211,12075
215211,19037
215211,35404
215211,51938
215211,51940
367961,3451
10955,2130
10955,10102
10955,93156
223702,5
223702,2251
223702,5752
223702,13184
223702,16615
223702,46875
254470,33
254470,12026
254470,12365
69,84
69,85
69,86
69,711
69,6402
4967,158
4967,9195
4967,53666
9449,10163
9449,31080
11499,23
11499,33
11499,10163
4912,14
4912,1755
4912,1757
12771,4
323676,33
12506,33
24071,9195
11249,134
9667,129
9667,551
9667,827
9667,846
9667,1208
9667,3801
9667,11509
812,2
277216,12
277216,33
277216,923
277216,2780
277216,63924
277216,63925
87,1
87,4
14444,2348
14444,24955
2043,4
2043,902
2043,903
2043,904
2043,905
2043,906
315664,288
315664,892
315664,7981
1428,441
1428,7405
1428,10807
562,306
562,1073
562,1885
15373,33
15373,3075
15373,7295
15373,10104
15373,28787
15373,67334
318846,4
318846,81
318846,508
26320,10146
14292,5888
924,572
924,655
924,656
924,657
924,78685
2018,441
2018,763
2018,869
2018,870
2018,34207
2018,65403
192577,3116
9428,9195
2832,85
2832,441
137093,415
137093,5490
137093,13444
137093,17393
137093,34886
699,60
699,7576
9778,14
9778,870
9778,21518
8831,33
8831,467
8831,552
8831,1644
8831,2982
8831,4248
9398,4
9398,79
9398,172
9398,258
9398,2932
9398,2933
9398,10692
9398,12178
9398,21409
112949,722
112949,7295
10439,2
3638,79
3638,97
3638,6194
3638,7747
3638,12202
23483,1632
23483,5374
62206,5
10577,2811
10577,7405
10577,65507
218778,2
218778,2575
218778,6254
4348,33
4348,694
4348,7419
4348,10146
4348,10163
78,5798
78,6194
78,7965
11780,60
11780,8989
192102,4022
192102,6896
192102,7295
192102,22947
192102,22948
192102,22949
2001,5
2001,376
2001,846
10383,12
11516,208
11516,254
11516,311
11516,793
11516,850
11516,5358
11516,7025
11516,8453
11516,10046
11516,11402
11516,12012
11516,15671
11516,17873
11516,18367
10025,508
10025,890
10025,10104
15198,915
23172,3929
23172,7295
23172,46062
17834,33
17834,27128
10016,3287
10016,23895
10016,51312
10317,6735
10317,22695
58431,1632
58431,8873
58431,10246
58431,12622
58431,13395
58431,72725
9746,9195
13092,2452
13092,2731
13092,3272
13092,9349
13092,9987
13092,11752
59859,33
59859,5374
13495,306
13495,2029
13495,2975
13495,3315
254473,5358
254473,6896
254473,23616
254473,32999
700,7576
4964,33
4964,10105
10024,2604
10024,2605
10024,12029
13490,33
13490,158
15927,5
15927,538
15927,6179
15927,6752
1259,43
1259,258
1259,284
1259,288
1259,289
1259,2452
5125,10039
5125,10040
5125,20666
174,4
9583,10535
9583,11617
9437,4
9437,11661
525,33
63574,1088
63574,3396
63574,78958
63574,78959
245,33
9825,711
9825,11317
9825,67109
186,308
186,816
186,826
186,1204
186,2116
186,21962
9549,6194
9549,7965
61891,5
61891,347
34584,1256
34584,1704
34584,1766
34584,6194
34584,7025
34584,33772
2666,12
2666,908
12783,225
12783,288
12783,838
12783,892
12783,7981
12783,18188
13155,10531
13155,15395
42807,306
42807,11510
28355,838
28355,10039
28355,11581
28355,11582
8080,4
8080,44
8080,126
8080,763
5126,12
56288,7405
303858,559
303858,3045
303858,22695
303858,34034
303858,54454
1613,246
1613,803
1613,1218
1613,1268
1613,1269
1613,1270
1613,8582
1613,18620
1613,52619
31582,8411
16617,251
16617,433
16617,763
16617,4588
16617,7405
16617,19507
16617,19508
16617,19509
16617,19510
16617,19511
8944,846
8944,4700
8944,8769
8944,11391
41488,58
41488,288
41488,805
41488,806
41488,1712
41488,1727
41488,2743
41488,11550
41488,11842
37028,5646
14560,5
14560,2608
14560,7295
14560,46222
10330,2
10330,3538
10330,93528
6957,33
6957,10105
1934,14
1934,33
1934,348
169917,215
169917,216
169917,8532
169917,10246
169917,11448
169917,39043
169917,40106
169917,40107
951,23
951,33
10189,5
10189,10105
9454,306
2055,335
2055,9195
2055,10157
2055,18619
1551,441
1551,5738
5902,60
5902,11503
11460,27
11460,1600
11460,6363
9358,12
9358,3169
134,33
134,2092
134,5870
134,9195
134,10163
22894,2266
134374,4
134374,2609
1901,1473
15028,4
15028,2348
15028,11533
11509,5
7445,1632
7445,7295
7445,11369
7445,11370
7445,11371
17047,368
17047,4000
17047,8411
17047,8807
17047,12027
62838,12
2057,8411
70436,7295
16784,306
16784,763
16784,19354
16784,89720
8011,2662
8011,22240
8011,25129
8011,30655
31640,43
31640,20926
31640,20927
31640,20928
9092,10201
9092,31080
2779,27
2779,1824
316002,17888
36355,33
36355,27128
36355,38181
238615,1205
238615,11092
1985,264
1985,1171
1985,2452
1985,7419
1985,10146
1985,33680
1985,36615
615,152
615,306
788,306
788,10230
380,60
380,206
13223,79
13223,171
13223,975
13223,6194
13223,10138
13223,27351
13223,27352
10523,525
10523,2726
10523,2727
8681,306
8681,1115
8681,5358
8681,6586
8681,6877
8681,6896
8681,11261
8681,11845
8681,23614
239571,7295
619,335
619,6194
619,13040
424,33
424,56
50014,27
50014,436
50014,2030
50014,6736
50014,7294
50014,9195
162903,27
162903,6735
162903,7294
162903,9195
162903,10039
11024,748
11024,6194
208763,33
208763,21450
6466,12
6466,371
6466,1565
6466,17611
6466,21783
6466,50102
6466,53063
254024,163
254024,288
254024,10102
254024,34381
254024,48197
254024,53326
12589,2348
12589,4285
12589,24955
7191,4
7191,11461
1497,12
1497,2521
117,4
6977,14
6977,258
6977,838
6977,2092
168530,33
168530,1309
168530,2780
168530,7295
634,14
634,33
634,5870
634,10163
634,11358
392,14
392,903
392,65781
10327,2308
10327,2527
10327,8411
88042,306
88042,444
88042,6332
88042,7076
88042,10221
88042,48638
41630,817
41630,2364
41630,8873
11969,915
11969,1504
2085,1885
2085,6194
794,306
794,2767
9286,12
9286,3169
9286,12067
9286,48772
9286,48785
9286,48788
77877,79
77877,813
77877,6194
77877,8057
1265,10221
1265,23890
1265,60611
866,14
866,560
175555,6644
75174,1645
75174,8532
75174,10285
75174,10427
75174,11278
75174,12234
11096,306
11096,711
11096,1894
11096,73955
8699,10105
769,8880
10923,368
10923,4000
10923,8411
10923,8807
10923,12027
11283,33
11283,1973
11283,5870
11283,8411
11283,10163
11283,76721
111,33
11676,9195
746,5
746,469
746,470
746,472
746,473
746,474
77866,33
77866,694
77866,7295
77866,8536
77866,8537
77866,8538
77866,8539
77866,10163
77866,10970
9416,12
7345,14
7345,178
7345,838
14317,4
14317,2348
14317,24955
20694,2348
20694,24955
12277,33
9779,813
9779,1088
9779,10067
2140,306
2140,972
2140,973
2140,5358
2140,6896
2140,73954
12620,5
12620,2608
12620,7295
12620,15636
14177,8411
198185,2
227156,308
227156,10221
227156,17145
227156,53464
10735,813
10735,975
10735,5367
10735,6194
10735,67990
10735,67991
11351,60
11351,70
11351,738
11351,53348
10030,1632
10030,4194
10623,1885
10623,6194
590,4
590,14
590,258
9655,27
9655,126
1268,686
1268,10163
11237,3287
11237,3803
190955,856
190955,2490
190955,2612
190955,2908
190955,5358
190955,7454
190955,9015
190955,10611
190955,11261
190955,16804
190955,19690
190955,32242
190955,33928
190955,34774
190955,34780
190955,34782
5123,6194
5123,7036
5123,30131
4518,181
4518,1382
4518,10163
11932,33
11932,5550
11165,306
6116,441
57431,306
57431,11370
57431,20848
21724,4
21724,746
21724,1608
278,97
9290,11600
9290,11601
9290,11602
11543,2090
11543,8411
284536,4
284536,8537
284536,8539
284536,12252
152737,16280
152737,22695
13374,2
13374,19925
13374,19926
8976,2976
8976,2977
8976,9195
8976,10157
319888,264
319888,306
319888,5374
319888,73620
9469,4319
9469,9195
1909,12
1909,70
22971,3287
34813,429
34813,433
34813,1786
34813,6194
34813,9993
46261,14
46261,2605
46261,7263
46261,11627
46261,11628
10431,748
10431,972
10431,1632
10431,12138
10431,12200
10431,23956
8051,5
8051,12
8051,178
9352,27
9352,2364
9352,53012
10167,1403
10167,3287
17170,60
17170,932
17170,32793
17170,67823
18975,12
18975,2499
18975,11308
15487,2
22825,2531
22825,2723
22825,6194
22825,12622
22825,14718
11152,158
11152,4024
11152,7293
11152,12178
11152,23003
1831,4
1831,126
43931,7295
43931,8853
10591,508
10591,1171
10591,10104
10591,49241
10861,5
12770,5
12770,23
12770,497
276907,10163
276907,10246
276907,20664
10074,4
65055,7215
10397,4
10397,33
200505,491
200505,1632
11954,559
11954,1445
11954,21896
60309,316
60309,7486
9787,5
9787,559
293646,1088
293646,11317
293646,24459
293646,60255
6978,306
6978,965
133698,3823
133698,7038
59440,1001
59440,1632
59440,6573
59440,12425
1770,360
1770,6194
10655,8609
10655,26560
8988,4
8988,258
8988,746
8988,2546
15992,4
15992,158
15992,9195
17707,306
17707,711
17707,3334
17707,81140
77883,768
77883,22637
40001,559
64639,2108
9903,14
9903,1557
9903,2448
9903,12260
21338,3470
21338,3603
20766,846
20766,7405
20766,8073
20766,13649
24264,441
24264,7585
24264,35061
19803,14
20309,306
20309,1156
20309,89629
9912,294
9912,846
9912,12325
9912,12326
9912,12327
9912,12328
9912,12329
9912,12330
9067,2231
8338,164
8338,345
8338,806
8338,2439
8338,2514
8338,3033
8338,3656
8338,4887
8338,11547
8338,11548
8338,11549
8338,11550
8338,11551
168705,15127
72113,856
72113,2066
72113,5358
72113,5755
72113,6301
72113,8531
72113,8997
72113,11240
72113,11795
72113,45970
72113,52574
9729,805
94352,2787
22256,44
22256,6194
12404,2268
12404,4616
12404,5705
152742,3110
152742,6194
152742,20416
152742,20644
152742,38591
152742,38592
11699,831
11699,925
11699,6455
11699,10254
11699,10478
11699,11265
11699,11266
49953,1991
49953,10159
49953,10160
48034,1115
48034,2612
48034,6896
39845,826
39845,1208
25353,7801
36696,3145
109091,290
109091,711
109091,1645
109091,4169
109091,8073
109091,10893
109091,13649
109091,14384
109091,22213
38543,1208
38543,3870
38543,5706
38543,7416
38543,11841
38543,12075
38543,13792
38543,19579
38543,23238
38543,25487
33157,4
33157,1216
33157,5120
290864,2726
290864,45424
290864,45425
242166,11006
242166,37580
242166,37831
242166,37832
859,1176
859,6194
859,18737
83770,70
83770,83
83770,346
83770,614
83770,5358
83770,8372
83770,9209
83770,9349
83770,10611
83770,11795
83770,12467
83770,21914
83770,79077
168,4
1246,5
1246,497
1246,696
1246,8411
4233,14
4233,85
4233,1601
4233,7405
174751,8873
174751,13242
174751,13403
174751,14358
174751,14359
184098,49968
2069,1403
2069,6194
2069,10210
2069,51772
2069,53013
2069,53014
1788,4
1788,959
11635,27
11635,2364
177,559
3600,5
3600,1236
3600,1464
2621,8411
2621,65402
10358,2599
10358,16934
10480,37
10480,987
10480,8856
10313,288
10313,1782
10313,2054
18828,9195
3558,441
3558,787
3558,9269
3558,14440
13476,27
10208,5
10208,6254
24961,33
24961,2730
20697,788
20697,6194
20761,9195
70868,308
43593,308
43593,2995
43593,7332
43593,7405
43593,18524
43593,22596
6478,1632
40688,2
26672,14
26672,1755
26672,6045
41283,97
41283,559
41283,3356
41283,5490
4935,10342
4935,11200
4935,11847
4935,12518
4935,74952
19908,5
19908,7295
19908,11733
10663,9195
1891,1
1891,306
9737,5
9737,10288
37137,4
9532,12
9532,3169
9532,48772
10316,562
10316,9018
10316,10246
10316,11448
10316,22695
2787,10201
12658,711
12658,13769
152601,6194
152601,13184
10866,508
10866,1171
10866,7161
10866,10104
10866,11461
227707,707
227707,7543
227707,8676
227707,10069
227707,11921
227707,16742
227707,19037
227707,20386
227707,49252
227707,53195
227707,66897
227707,66899
21349,306
21349,711
19150,9195
70435,5267
70435,7295
580,33
9819,14
9819,258
9819,11391
13579,2780
20024,441
2453,8411
2453,22058
2453,22059
6973,491
6973,2087
6973,2088
6973,2089
6973,11509
11156,83
11156,726
11156,2250
11156,2564
11156,5358
11156,6194
11156,6301
11156,11199
11156,11247
11156,11359
11156,11921
11156,12053
11156,20881
11156,30301
354110,8583
354110,13680
354110,21012
22215,866
22215,2452
22215,3272
22215,5358
22215,7058
22215,7396
22215,11238
22215,11246
22215,16804
22215,18367
22215,20456
22215,27897
22215,30298
22215,30299
22215,30300
22215,30301
22215,30302
22215,30303
11632,2514
11632,10146
30596,2270
3021,308
3021,435
3021,7405
957,617
957,8411
256917,21079
256917,40309
251,4
544,306
11395,2
11395,915
14635,2
14635,2605
14635,2939
13680,2
13680,22881
13680,80510
688,56
688,171
688,6194
11090,497
11090,2608
783,5
783,500
783,501
783,502
783,503
783,504
228194,56
228194,3298
228194,6735
228194,6736
228194,7294
228194,9195
228194,31893
1642,5
10950,12
235260,7483
235260,23920
277,126
277,7733
277,7734
277,7735
277,7736
8999,14
8999,435
8999,23635
11323,129
11323,4205
11323,6194
11323,6735
11323,6822
10445,5553
10445,11308
11453,441
11453,879
11453,2608
146239,27
146239,9195
205588,694
205588,9349
205588,20664
205588,28275
205588,36615
205588,58773
10878,79
10878,172
10878,441
82650,711
10279,4319
10279,9195
2294,7405
2294,16934
2294,53009
2176,333
270487,33
270487,2092
270487,10163
19366,33
19366,2527
19366,8411
19366,24851
204082,10254
204082,10427
24100,12
1599,43
1599,258
1599,892
1599,8874
1599,23488
1599,23489
5550,41
30379,5044
30379,5045
42586,4
42586,15152
17709,33
17709,1301
17709,1302
287948,6896
7548,2267
7548,2268
9075,234
9075,264
9075,865
9075,1991
9075,2254
9075,4247
9075,4508
9075,7307
9075,8676
9075,11921
9075,12046
9075,16618
9075,21972
9075,23192
9075,23238
9075,25487
9075,25488
11661,191
11661,3244
11661,3823
11661,4176
11661,10441
11661,11773
11661,17873
109513,10424
109513,10425
109513,10426
109513,11448
12085,10254
12085,52046
204922,694
204922,1645
204922,10254
204922,17513
204922,18230
204922,36991
38985,4
38985,33
38985,10956
44113,6572
44113,6573
164457,562
164457,1645
164457,7295
164457,18617
164457,19177
4566,97
4566,932
4566,14315
17795,6194
17795,8797
17795,16774
1073,126
1073,3287
1073,22512
1073,22513
1073,22514
153158,5517
153158,11408
153158,11427
153158,21915
153158,22128
153158,22130
153158,22133
153158,22134
153158,22135
81836,1824
81836,6246
81836,12010
81836,12966
10724,171
9473,4
9473,258
9473,1538
9473,6194
9473,7480
9473,45852
2196,737
2196,1012
2196,1013
2196,1014
2196,3801
2196,10760
1499,12
1499,969
1499,53677
20857,4
20857,3858
20857,3859
20857,3860
82693,308
1646,215
1646,216
1646,20396
44944,35
4108,356
4108,972
4108,5358
4108,6896
8456,491
8456,551
8456,23423
7341,60
7341,2229
19255,1522
19255,10146
19255,12808
10187,9195
31005,2154
31005,9195
31005,13816
31005,41251
31005,41252
49517,694
49517,2051
49517,5358
49517,6301
49517,10163
49517,23697
44857,8411
44857,67883
44857,67884
44857,67885
50780,491
50780,6735
50780,6736
50780,10039
16363,33
16363,5902
1946,803
1946,804
1946,805
1946,806
1946,807
1946,808
1946,809
1946,20170
85,1
85,4
772,306
772,477
840,441
840,8263
840,11458
9682,7405
96,4
96,30
96,10288
10678,1172
10678,9195
274,41
274,55072
8872,4
16290,746
579,33
14405,2
138843,12
138843,11565
138843,31375
11637,5
11637,497
11637,2780
226486,12
226486,4740
1584,4
1584,258
1584,2348
1584,8647
1584,21409
1584,88628
9312,12
9312,4174
12153,5
12153,497
12153,1608
12153,67253
65057,43
65057,444
65057,2361
8326,2
8326,2377
8326,10221
8326,11317
35690,9195
76203,81
76203,508
76203,1246
76203,9349
76203,10104
13497,711
35688,35
35688,6567
162,306
296096,12
296096,5219
296096,8411
103370,3096
1051,306
1051,646
1051,73950
376659,47729
376659,78996
376659,90185
10073,508
10073,1171
10073,10104
16690,2
16690,3475
16690,3476
16690,5391
16690,12402
273895,81
273895,3298
273895,3573
273895,6708
273895,7981
14873,2
14873,3475
14873,3476
14873,5391
8968,768
8968,830
8968,3287
8968,7893
9963,559
9963,1172
9963,2378
15655,2
21208,1786
21208,4252
21208,4253
21208,5870
272878,5219
272878,6194
272878,8411
272878,83397
9760,306
9760,508
9760,10104
9760,23596
314365,33
314365,6735
314365,10039
314365,42421
314365,75807
13279,3287
13279,12485
1975,441
1975,768
1975,829
33644,306
1649,41
1649,365
9895,33
9895,10210
9570,3166
27579,10059
27579,10146
27579,20899
27579,22695
27579,72503
16052,4729
16052,9313
40264,508
40264,2648
1164,838
1164,2531
1164,10039
1164,11258
239678,705
239678,2575
239678,6194
14359,258
14359,3534
3989,4
3989,258
76617,925
76617,6644
1710,508
1710,10104
4258,7405
20391,4
20391,171
20391,12049
10139,10146
335778,5
335778,10156
335778,10285
335778,59827
9645,79
9645,172
9645,1786
9645,6194
9645,53238
55465,12
55465,771
617,5
617,1236
19904,3287
48289,14
48289,5374
48289,9217
243,32
243,9195
6933,763
6933,1088
6933,2073
6933,20363
17182,4
8848,507
8848,748
8848,2729
8848,7295
8848,37774
38,10039
38,10059
38,10146
38303,5698
38303,9195
38303,11837
1266,43
1266,508
1266,6332
1266,10405
107985,33
107985,443
107985,10146
107985,10163
14043,449
14043,2596
14043,6194
19901,1632
19901,3135
19901,3207
19901,4024
19901,8724
34016,27
34016,54634
59860,444
59860,508
59860,711
59860,813
59860,6332
59860,32537
10069,158
10069,915
10069,1205
10069,4022
9588,7396
9588,8411
12819,6574
12819,7295
12819,21234
9954,127
10115,158
10115,9195
10115,62367
25132,174
577,364
577,441
328387,1632
328387,47706
328387,79963
12690,12
12690,4205
12690,21106
9945,5
9945,1644
9945,4248
9945,23893
9945,23894
9945,23895
539,4
539,33
539,10717
13596,1632
13596,2953
13596,4220
13596,7948
13596,12020
226857,33
226857,13204
226857,13778
13159,33
13159,10210
526,306
526,6194
22796,175
22796,915
2355,5
2355,2608
2355,3800
2355,7295
2355,11708
5915,838
5915,1246
5915,8769
5915,41051
9842,7405
61012,342
61012,343
755,59
755,7405
755,11705
755,53009
13682,2
9089,4
9089,802
9089,1382
9470,5
18357,2
7979,27
7979,384
7979,737
7979,1522
7979,2269
7979,2299
7979,6735
7979,11392
7979,11553
7979,29031
470,10059
470,10887
470,10888
15644,152
15644,306
15644,4564
9582,8411
9582,21447
10642,5
22074,308
22074,838
2428,13579
290751,290
290751,2605
290751,7437
290751,47729
290751,80834
290751,88607
290751,88608
290751,88609
13805,2053
13805,7571
13805,19248
4597,3287
4597,8931
4597,11249
4597,11250
9414,508
9414,897
9414,3415
9414,6194
63492,508
63492,1836
63492,10104
81796,5358
81796,6896
81796,10611
10710,5
10710,97
10710,172
10710,7293
10710,16061
10710,25473
15092,126
15092,1632
15092,11152
11382,14
15005,3957
8198,14
8198,763
8198,932
6963,4
6963,1423
6963,11930
15070,14
15070,421
12797,27
12797,158
12797,11733
17134,1557
17134,2890
17134,3635
17134,10339
17134,17887
41402,1314
41402,3576
41402,11448
41402,12807
18885,559
18885,27085
18885,37015
4953,12
4953,1784
4953,10146
146198,9015
146198,30420
146198,73493
146198,78595
146198,78596
2639,8
10563,79
10563,6194
295964,215
295964,32243
295964,36390
5971,4
9716,14
11835,306
11835,444
11835,2234
11835,13816
11835,13817
26171,14
26171,2994
26171,14718
31117,4077
31117,23098
9074,12
14396,12
15673,33
42618,33
171274,178
171274,6194
171274,93105
109417,3287
13948,5294
106747,10427
106747,10808
106747,11005
106747,11006
106747,13241
106747,14358
106747,25608
10929,12
10929,48772
14220,4
14220,2608
14220,3251
46435,506
46435,720
46435,821
46435,10100
256962,7075
256962,90508
48231,470
48231,808
48231,2728
