movie_id,cast_id
290595,74568
290595,6885
290595,5081
290595,83002
290595,11109
290595,110080
290595,47632
290595,237020
290595,237455
290595,228866
290595,1282054
290595,563559
290595,1278497
290595,1577027
290595,3896
290595,1479869
290595,1665602
290595,1665603
290595,1665604
290595,1538417
290595,60279
290595,202032
290595,121606
290595,72313
290595,1619648
290595,1347128
290595,1502431
290595,1662778
290595,1626685
290595,1256622
290595,1665609
290595,1665610
290595,1665611
290595,1665612
290595,1682524
290595,1682525
290595,1324655
290595,1682527
290595,1682526
290595,1682528
290595,1585960
290595,1654739
98566,19537
98566,21200
98566,886
98566,64295
98566,80352
98566,1163622
98566,9656
98566,15034
98566,13645
98566,4252
98566,173212
98566,2395
98566,177525
98566,1240486
98566,118756
98566,51300
98566,1394686
98566,1213573
98566,143328
98566,1232623
98566,1232607
98566,1412782
98566,1412784
98566,1412785
98566,1233909
98566,17194
98566,1412789
98566,1215973
49047,18277
49047,1461
49047,228
49047,1223440
49047,58587
49047,1223442
49047,1027852
9619,517
9619,2713
9619,58727
9619,108939
9619,1219410
9619,15414
9619,31511
9619,174794
9619,14722
9619,21629
9619,1469
9619,23975
9619,105649
9619,183404
9619,6916
9619,122491
308531,19537
308531,76110
308531,21200
308531,350
308531,1163622
308531,64295
308531,80352
308531,15034
308531,80602
308531,116278
308531,54043
308531,237746
308531,4252
308531,18
308531,207606
308531,1098756
308531,1056117
308531,1346327
308531,1094130
308531,1447326
308531,1675381
308531,2256
308531,1498656
308531,496175
308531,68763
166424,996701
166424,51072
166424,135651
166424,478
166424,20286
166424,38951
166424,1462
166424,1529004
166424,198
166424,1529010
166424,1502947
166424,1529012
166424,1421688
166424,1213088
166424,132856
166424,78888
166424,31528
166424,1529017
166424,1451392
166424,555658
166424,1287005
166424,172734
166424,1360013
166424,1445249
166424,1445248
166424,101847
166424,41129
166424,1271445
1593,7399
1593,17834
1593,17832
1593,2157
1593,61303
1593,1937
1593,8854
1593,17835
1593,17836
1593,17837
1593,17838
1593,17839
1593,17840
1593,4581
1593,17841
1593,887
1593,1428580
1593,22226
1593,32394
1593,18
1593,1480047
254128,18918
254128,109513
254128,17832
254128,65524
254128,128645
254128,13242
254128,1190654
254128,1050248
254128,211800
254128,12207
254128,10884
254128,98306
254128,1494506
254128,176762
254128,1295289
254128,98215
254128,1196960
254128,1633566
254128,76850
254128,1633568
254128,61344
254128,1633572
254128,1023661
254128,61342
254128,1634434
254128,1633571
254128,1634440
254128,1053198
254128,1338429
254128,1634461
254128,1634481
254128,123540
254128,121160
254128,1634526
254128,1634565
254128,1634567
254128,1093707
254128,222336
254128,1422991
254128,1291780
254128,1576336
254128,1576436
254128,1576451
254128,1576463
254128,158567
714,517
714,378
714,1620
714,10742
714,10743
714,10744
714,10671
714,3418
714,5309
714,9906
714,10699
714,5414
714,10746
714,10747
714,10748
714,58778
714,1238610
714,23608
714,10208
714,1423897
714,176228
714,1184909
714,153208
714,25688
714,1423898
714,1423899
714,7031
714,17276
714,742
714,36666
714,19923
714,63608
714,74056
714,1247020
2024,2461
2024,1810
2024,20810
2024,11355
2024,10698
2024,2955
2024,20811
2024,207
2024,15374
2024,10825
2024,2059
2024,20812
2024,20813
2024,20814
2024,20815
2024,4940
2024,20816
2024,20817
2024,33235
2024,9807
2024,1615196
163,1461
163,287
163,1922
163,1204
163,1271
163,1893
163,1894
163,1900
163,1897
163,1896
163,1892
163,1895
163,1898
163,827
163,1923
163,1924
163,1925
163,1926
163,62
163,1956
163,3926
163,73475
163,96935
163,1361236
163,1328364
163,76340
163,8772
787,11701
787,287
787,4937
787,11702
787,11703
787,65827
787,3288
787,11704
787,11705
787,59156
787,41421
787,1347627
787,68495
787,1347628
787,1667654
262500,94185
262500,587020
262500,204
262500,1159982
262500,996701
262500,3489
262500,21045
262500,224181
262500,37153
262500,56614
262500,6944
262500,1325961
262500,973667
262500,18307
262500,327
262500,1173230
262500,3417
262500,15852
262500,1251875
262500,1259762
262500,928575
262500,1532415
262500,1669949
262500,1628107
2567,6193
2567,112
2567,3967
2567,4764
2567,7447
2567,21278
2567,65
2567,9642
2567,17442
2567,6413
2567,1213786
2567,5293
2567,77070
2567,36801
2567,11154
2567,4432
2567,4171
2567,15318
2567,99185
2567,1218282
2567,177898
2567,52995
2567,6074
2567,63296
2567,84518
2567,164630
2567,28009
2567,30617
2567,146084
2567,84848
2567,218947
2567,1674587
2567,1229676
2567,1240748
2567,74651
2567,141762
2567,17417
2567,115596
2567,7531
2567,81430
2567,38529
2567,154773
2567,65729
2567,29468
2567,1674603
2567,159056
2567,51389
2567,198630
2567,155437
2567,21293
2567,216778
2567,51538
2567,1983
2567,108302
2567,1089927
2567,1673119
2567,1569328
2567,1177460
2567,224077
2567,1674596
2567,1674590
2567,1577405
2567,1674588
2567,1330755
2567,1372185
38745,70851
38745,2956
38745,5081
38745,41088
38745,40477
38745,9188
38745,47646
38745,55466
38745,289628
38745,89823
38745,40687
38745,117654
38745,25095
38745,28477
38745,21131
38745,487836
40805,19274
40805,17380
40805,27319
40805,6941
40805,820
40805,207
40805,587
40805,124644
40805,124645
40805,35172
40805,156415
40805,17051
40805,1680739
53182,38664
53182,10912
53182,17286
53182,208296
53182,1371
53182,17289
53182,85065
53182,17290
53182,766
53182,17291
53182,37168
53182,68278
53182,1261071
53182,153946
53182,211593
53182,36060
53182,1394772
53182,177099
53182,109833
53182,41316
53182,214581
53182,570010
53182,1402460
53182,1440871
53182,1102427
53182,966753
53182,1622651
53182,156274
53182,117654
53182,214794
53182,190908
53182,1622654
53182,142290
53182,1264793
53182,1431948
53182,1600895
53182,67247
53182,1622657
53182,1251373
53182,1622671
53182,1574987
53182,559374
41513,5587
41513,41686
41513,34195
41513,63522
41513,1218645
41513,13593
41513,111455
41513,61110
41513,10697
41513,21028
41513,41798
41513,1789275
41513,14670
41513,1194432
41513,219917
41513,1789276
41513,1060045
41513,60736
41513,5129
41513,96228
41513,84292
41513,77330
41513,107770
41513,12223
41513,31365
41513,71535
41513,1215462
41513,15831
41513,1634923
13700,46393
13700,5309
13700,7906
13700,884
13700,27237
13700,9777
13700,1811
13700,119776
13700,43800
13700,1458592
13700,59196
13700,18262
13700,41730
13700,61964
13700,62846
13700,12078
13700,1582228
13700,1748493
13700,9224
13700,69791
13700,61423
262504,94185
262504,587020
262504,37153
262504,996701
262504,3489
262504,1159982
262504,8447
262504,6944
262504,1251875
262504,18307
262504,21045
262504,137905
262504,928575
262504,1133012
262504,1330888
262504,56614
262504,327
262504,1581190
262504,15852
262504,3982
262504,1382739
262504,27267
262504,1649536
262504,1649537
262504,1649538
262504,155965
262504,1649535
262504,47627
262504,1266214
262504,1334173
262504,1084211
262504,84756
262504,1480643
262504,997303
39254,6968
39254,234479
39254,19034
39254,53650
39254,79072
39254,15250
39254,8986
39254,19860
39254,111206
39254,53176
39254,1126350
39254,1126351
39254,1126352
39254,187983
39254,1358647
39254,1738396
39254,87057
39254,59690
39254,31549
39254,1738286
39254,1738397
39254,1561695
39254,1738398
39254,1738399
39254,1738400
39254,76704
39254,64873
39254,201202
39254,133284
39254,150673
39254,1375358
39254,1320015
39254,91443
39254,1018967
39254,1288733
39254,1288735
39254,1123015
39254,1738401
39254,1364762
39254,1292641
39254,1738402
39254,1738403
39254,1727460
39254,1738409
39254,1738410
39254,1738411
39254,59674
39254,1736008
39254,1675748
39254,1738412
39254,1738414
39254,1738415
39254,1738416
39254,1738417
39254,146414
39254,1736420
39254,1103629
39254,1736422
39254,1738418
39254,1738419
39254,1207248
39254,1738420
39254,1738379
39254,1738421
39254,489697
39254,1738422
39254,1755953
39254,1738423
39254,1739244
39254,1739245
39254,1739246
39254,1739247
39254,1636759
39254,1736432
39254,1739248
39254,1739249
39254,1739250
39254,1736433
39254,1739251
39254,1739253
39254,1739257
39254,1739258
39254,1739259
39254,1316592
39254,1728469
39254,1739265
39254,1739267
39254,1469377
39254,1740121
39254,1265825
39254,1739271
39254,1739272
39254,1739273
39254,1288656
39254,1739275
39254,1739276
39254,1739277
39254,1739280
39254,1739281
39254,1739282
39254,1739394
39254,1649258
39254,1739395
39254,1263199
39254,1736500
39254,1736501
39254,1738384
39254,1736502
39254,1739396
39254,1739397
39254,1739398
39254,146418
39254,1738226
39254,1739399
39254,1739410
39254,1739414
39254,1739418
39254,1739419
39254,1738229
39254,1739420
39254,1739421
39254,1738386
39254,1122991
39254,1739422
39254,1739423
39254,1739424
39254,1739425
39254,1135613
39254,1450380
39254,1739427
39254,1561416
39254,1739428
39254,1739429
39254,1739431
39254,1736512
39254,1736515
39254,1106260
39254,146423
39254,1739797
39254,1460674
39254,935714
39254,1739798
39254,930729
39254,1738389
39254,30488
39254,1739800
39254,1739802
39254,1338035
39254,1739803
39254,1739804
39254,1739805
39254,435837
39254,1736524
39254,1739806
39254,1736525
39254,1739807
39254,1739808
39254,1738317
39254,1739809
39254,1738363
39254,1739810
39254,1739811
39254,1739812
39254,1739813
39254,1738242
39254,1739814
39254,1739815
39254,1739816
39254,1292648
39254,1739817
39254,1737866
39254,1739818
77931,5587
77931,41686
77931,2039
77931,34195
77931,13593
77931,111455
77931,6886
77931,65920
77931,21028
77931,41798
77931,84292
77931,1277188
77931,127130
77931,61110
77931,10697
77931,19185
77931,78303
77931,15831
77931,71535
77931,5129
77931,107770
77931,35806
77931,127963
77931,60736
77931,96228
77931,21402
77931,12223
77931,77330
77931,31365
77931,1768897
77931,978906
77931,1597842
1639,18277
1639,12261
1639,5293
1639,7242
1639,15105
1639,13023
1639,3977
1639,2683
1639,30044
1639,6727
1639,1558982
1639,1226523
1639,18280
1639,18279
1639,53490
1639,88525
80274,77996
80274,3
80274,130640
80274,17140
80274,2282
80274,19492
80274,204191
80274,1266195
80274,57412
80274,994016
80274,284628
80274,84409
80274,43547
80274,155077
80274,106949
80274,1115122
80274,1116011
80274,1116145
80274,84756
80274,1344361
1571,62
1571,15033
1571,18082
1571,7248
1571,21045
1571,17628
1571,19303
1571,21049
1571,1215689
1571,21051
1571,74124
1571,61697
1571,71467
1571,21946
1571,21047
1571,35546
1571,6752
1571,94791
1571,141432
1571,8191
1571,168925
1571,55538
1571,60536
120,109
120,1327
120,112
120,114
120,48
120,110
120,1331
120,882
120,655
120,113
120,1329
120,1330
120,1328
120,1333
120,65
120,1332
120,1365
120,1366
120,965278
120,20982
120,1367
120,585902
120,1201328
120,1590834
120,1217771
120,1590835
10204,18897
10204,4581
10204,17522
10204,64160
10204,388
10204,3547
10204,27822
10204,27660
10204,23429
10204,62831
10204,13633
10204,8534
10204,64436
10204,1100
10204,21045
10204,62410
10204,57831
10204,158079
10204,8930
10204,203194
10204,955709
10204,1125
10204,20824
10204,60949
10204,887
10204,36422
8489,2888
8489,134
8489,10127
8489,16214
8489,21399
8489,2954
8489,34
8489,9575
8489,18286
8489,39977
8489,3977
8489,55259
8489,14888
8489,8689
8489,4808
8489,65141
8489,2390
8489,8354
8489,155282
8489,15854
8489,990489
8489,10649
8489,944140
8489,1651099
8489,90449
8489,112347
8489,56267
8489,172103
8489,1001741
8489,1001742
8489,1651120
8489,1476049
8489,129798
8489,86808
8489,1224603
8489,51930
8489,5150
8489,2886
8489,102580
8489,1651130
8489,155437
8489,86573
8489,156315
8489,1651133
8489,1174795
8489,1459810
8489,2142
8489,1191451
8489,223305
8489,5290
8489,1354957
8489,1232567
8489,1141323
8489,36091
8489,1286269
8489,1426261
10588,12073
10588,501
10588,35654
10588,11164
10588,7447
10588,59401
10588,52601
10588,135532
10588,1056728
10588,982705
10588,168388
2048,2888
2048,18354
2048,21088
2048,2505
2048,21089
2048,10959
2048,8687
2048,21091
2048,172994
2048,11677
2048,189001
2048,10869
2048,21090
2048,21092
2048,176695
2048,61164
2048,43931
2048,59181
2048,125581
2048,77222
2048,1449399
1495,114
1495,10912
1495,16940
1495,20982
1495,2039
1495,3896
1495,819
1495,3968
1495,70577
1495,34515
1495,2957
1495,230023
1495,9013
1495,11207
1495,28158
1495,17337
1495,58787
1495,1563431
1495,4455
1495,1252814
10137,521
10137,16935
10137,41419
10137,67778
10137,78729
10137,4004
10137,35517
10137,94008
10137,1535
10137,59956
10137,14833
10137,9046
10137,18324
10137,9257
10137,7906
10137,58563
10137,1219157
10137,11806
10198,15563
10198,66252
10198,65827
10198,110884
10198,110885
10198,12077
10198,163711
10198,15899
10198,13309
10198,18288
10198,1230
10198,1615558
10198,1615559
10198,52885
10198,227439
10198,1340669
10198,1001821
10198,35219
10198,54430
10198,183758
10198,24362
10198,7885
10198,5287
286217,1892
286217,83002
286217,41091
286217,8447
286217,454
286217,48
286217,51072
286217,60898
286217,76547
286217,5294
286217,30082
286217,1110405
286217,119589
286217,1509615
286217,1076049
286217,612216
286217,91494
286217,28477
286217,1414711
286217,240724
286217,1554488
286217,1554489
286217,1554490
286217,25730
286217,82363
286217,1297390
286217,1509614
286217,1378657
286217,1509613
286217,1394333
286217,1509617
286217,1509616
286217,55585
286217,25445
286217,1720669
286217,1102409
286217,146123
286217,1508585
286217,1676636
286217,1691280
286217,1720670
286217,1720671
286217,1390710
286217,1439028
286217,110508
286217,25440
286217,1700678
286217,1418518
286217,1365662
286217,1720680
286217,1720681
1635,3061
1635,1245
1635,938
1635,48
1635,884
1635,61981
1635,29445
1635,146391
1635,154968
1635,154684
1635,154742
1635,18053
1635,91658
1635,1286657
1635,149334
1635,155931
1635,157151
1635,12797
1635,2138
1635,10960
1635,167139
1635,63679
1635,102567
1635,111513
1635,1355926
1635,12218
1635,180078
1635,1398836
1635,91781
1635,52924
1635,84754
1635,1815230
1635,1227538
1635,62595
1635,1219596
1635,1744152
1635,165371
1635,1007
1635,1388505
1635,8191
1635,156962
24113,6449
24113,3092
24113,18892
24113,52865
24113,1533
24113,2630
24113,40279
24113,10017
24113,2299
24113,15012
9679,2963
9679,11701
9679,1771
9679,18792
9679,883
9679,2040
9679,8687
9679,3087
9679,1894
9679,18082
9679,10128
9679,980
9679,1582
9679,58497
9679,3713
9679,6465
9679,1279744
9679,154883
9679,72028
9679,1088201
9679,28413
9679,454
9679,1838353
98,934
98,73421
98,935
98,936
98,194
98,937
98,938
98,939
98,940
98,941
98,942
98,2478
98,4012
98,15196
98,20761
98,58787
98,1052482
98,9236
98,1715
98,41379
98,80368
98,2220
98,27408
98,200689
98,124314
98,78018
98,96993
98,27654
98,1376050
98,1475236
98,1206006
98,1114427
98,1207203
98,1207207
98,168524
98,1566178
98,1566183
98,1434599
180,500
180,72466
180,2206
180,2201
180,2207
180,53
180,1462
180,2202
180,2208
180,24173
180,95604
180,2203
180,2205
180,32286
180,69055
180,155492
180,72028
180,1219313
180,1273694
180,81685
180,6941
180,15338
180,130749
672,10980
672,10989
672,10990
672,194
672,4566
672,10993
672,11181
672,1923
672,10978
672,11180
672,10991
672,96841
672,11355
672,1834
672,13014
672,96851
672,140368
672,10983
672,10981
672,10982
672,8930
672,477
672,20999
672,956224
672,11212
672,234923
672,234922
672,11179
672,1364032
672,10992
672,11184
672,23076
672,6199
672,9138
672,8444
672,1797002
672,871100
672,11183
672,1090782
672,11185
672,11186
672,10655
672,740
672,11177
672,1797000
672,1796502
672,1797001
672,1090783
672,1797003
672,58778
672,1643
672,10988
672,14950
672,11182
672,11178
672,203538
672,10986
672,1797009
672,105823
672,94020
672,1507605
36557,8784
36557,10912
36557,1019
36557,5309
36557,2954
36557,3753
36557,10916
36557,10917
36557,4812
36557,2244
36557,29930
36557,10920
36557,76339
36557,94955
36557,40660
36557,49487
36557,1088
36557,1214517
36557,1070749
36557,213596
36557,1156342
36557,125039
36557,2627
36557,27398
36557,10075
36557,70874
36557,15199
36557,1435015
36557,1503867
36557,1503868
36557,64014
36557,47625
36557,10923
36557,1503869
36557,1503870
36557,1503871
36557,147729
36557,25753
36557,58781
36557,235169
36557,156379
36557,1503872
36557,1503873
36557,1244700
36557,1070855
36557,1503874
36557,1230749
36557,1395428
36557,59038
36557,1503875
36557,18183
36557,1503876
36557,69678
36557,1503877
36557,1503878
36557,25723
36557,108461
36557,1503880
36557,10709
36557,207606
36557,1503881
36557,1503882
36557,1118362
36557,1503883
36557,138197
36557,128085
36557,1233647
36557,1503884
36557,1503885
36557,1363049
36557,158079
36557,10702
36557,1093967
36557,11354
36557,214477
36557,1496358
36557,1091236
36557,993093
36557,172859
869,13240
869,3129
869,1283
869,61981
869,10823
869,13241
869,13242
869,11398
869,13243
869,10017
869,44824
869,13260
869,1225896
869,4452
869,33521
869,3493
869,8191
869,1295
869,3952
869,16178
869,4030
869,2076
869,18917
280,1100
280,2713
280,418
280,820
280,75027
280,3977
280,2716
280,3981
280,3982
280,3978
280,3979
280,3980
280,20761
280,8856
280,101660
280,87404
280,157633
280,27530
280,99778
280,9568
280,16184
280,16185
280,56459
280,87317
280,107362
280,193048
280,84710
280,14329
280,16563
280,132054
280,159264
280,33501
280,30148
280,1583678
280,1448219
280,31561
280,13458
280,1562995
280,1236011
280,2711
280,42168
280,1881258
11322,3894
11322,85
11322,1771
11322,8289
11322,8293
11322,28660
11322,38673
11322,22290
11322,17941
11322,32747
11322,36662
11322,785
11322,1371
11322,36091
11322,76512
11322,1226707
11322,10822
11322,1052875
11322,1052876
11322,83402
11322,1052877
11322,1052878
11322,1052879
11322,82042
11322,15268
11322,1115
11322,1018310
11322,51792
11322,1395525
11322,1953
11322,1217571
11322,1624910
11322,1624925
11322,1624928
11322,1624934
11322,121718
11322,40543
11322,206483
11322,134787
11322,52647
11322,35025
11322,1188193
11322,17193
11322,143714
11322,137386
11322,1012144
11322,3127
11322,1624948
11322,1624949
4982,5292
4982,934
4982,5294
4982,16851
4982,40376
4982,15854
4982,40377
4982,16861
4982,150
4982,75604
4982,57997
4982,15532
4982,31839
4982,17832
4982,1135538
4982,40543
4982,9777
4982,23346
4982,162542
4982,3977
4982,13939
4982,17605
4982,4238
4982,76126
4982,18472
4982,20388
4982,17194
4982,1182724
4982,1232501
4982,154228
4982,164382
4982,179830
4982,1196487
4982,1218171
4982,4253
4982,150932
4982,78719
4982,78885
4982,38572
4982,143237
4982,4886
4982,79419
4982,131391
4982,123587
4982,45566
4982,33431
4982,1218227
4982,1181344
4982,1431403
4982,1232550
4982,1455760
4982,1386512
4982,11397
4982,28040
4982,4892
4982,87478
4982,176777
4982,161547
4982,1140109
4982,1001804
4982,1216495
4982,1527995
4982,1473496
4982,1193142
4982,96793
4982,1454066
4982,176790
4982,1659312
4982,240799
4982,1412213
4982,1532386
4982,1363088
4982,1200994
4982,1659299
4982,1659311
4982,1368458
4982,206946
4982,1232568
4982,1123241
4982,206398
4982,1463961
4982,1050090
4982,1003285
4982,1224052
4982,1111693
4982,1355360
4982,98214
4982,115223
4982,1511754
4982,1358403
4982,66684
4982,1579312
4982,209266
4982,118390
4982,1343823
4982,1396544
4982,118389
4982,163418
4982,1201268
4982,1218180
4982,1454306
4982,122549
4982,15864
4982,205136
4982,1368459
4982,1645155
4982,1645156
4982,1645157
4982,1502783
4982,1526773
36955,1100
36955,8944
36955,74036
36955,2053
36955,13445
36955,10672
36955,13446
36955,31511
36955,10017
36955,116907
18487,5292
18487,8891
18487,40481
18487,84318
18487,1241
18487,4691
18487,18313
18487,72985
18487,17194
18487,1357037
18487,142294
18487,21179
18487,115972
18487,81683
18487,1517868
18487,115977
18487,96228
18487,1214060
18487,53923
18487,100703
18487,1676936
18487,1838353
39451,380
39451,7399
39451,887
39451,4483
39451,10400
39451,10399
39451,10401
39451,56731
39451,1037
39451,4784
39451,145374
39451,80002
39451,62715
39451,9630
39451,291263
39451,111206
39451,1009503
39451,1580574
27581,23659
27581,13240
27581,8170
27581,2231
27581,18918
27581,2232
27581,224197
27581,56614
27581,932748
27581,84459
27581,4581
27581,71403
27581,87822
27581,21127
27581,15110
27581,8256
27581,464993
27581,55710
27581,222121
27581,170635
27581,80595
27581,97406
27581,41662
27581,21411
27581,52117
27581,111678
27581,147445
27581,4810
27581,56903
9268,1100
9268,3085
9268,27011
9268,5563
9268,7866
9268,2505
9268,8540
9268,18461
9268,20582
9268,60023
9268,6576
9268,21134
9268,20625
9268,21366
9268,4766
9268,53573
9268,33658
9268,32289
68718,134
68718,27319
68718,6193
68718,11703
68718,2231
68718,27740
68718,27770
68718,1736
68718,1067187
68718,1133063
68718,1037108
68718,565498
68718,5377
68718,19300
68718,1291797
68718,1129647
68718,1291798
68718,25129
68718,22383
68718,785
68718,114293
68718,69494
68718,6725
68718,20354
68718,6905
68718,22132
68718,156653
68718,139993
68718,21007
68718,47859
68718,20494
68718,2234
68718,62036
68718,1206190
68718,72739
68718,87312
68718,11161
68718,2536
68718,45210
68718,138
68718,239107
68718,1198202
68718,1291961
68718,1200963
68718,148693
68718,95979
68718,5150
68718,756648
68718,562669
68718,1116951
68718,547
68718,1551615
68718,1446043
68718,1173099
68718,1044195
68718,60874
68718,129868
68718,16937
68718,58744
68718,1291965
68718,2141
68718,1291968
68718,1424334
68718,231857
68718,59844
68718,3493
68718,183519
68718,1204219
68718,52885
68718,1292475
68718,65121
68718,1493736
68718,74931
68718,21484
68718,36041
68718,1551617
68718,1292476
68718,1292477
68718,1551618
68718,16459
68718,1516962
68718,1292478
68718,187946
68718,75491
68718,1292479
68718,1292483
68718,1292489
68718,1292493
68718,1170892
68718,1292485
68718,1292491
68718,1601433
68718,1292480
68718,1512188
68718,1292495
68718,1037373
68718,1292481
68718,1292482
68718,1292486
68718,1292487
68718,1292488
68718,68180
68718,1292492
68718,1601439
68718,1292490
68718,1292494
68718,1292496
68718,1011212
68718,1589685
68718,1601441
68718,1485552
68718,1265833
68718,1547309
68718,64136
68718,112286
10545,3999
10545,3416
10545,65598
10545,8945
10545,72250
10545,20749
10545,1206
10545,20624
10545,28010
10545,30695
10545,35219
10545,1022161
10545,12077
10545,34398
10545,61968
10545,62047
10545,15831
11688,60950
11688,1230
11688,70243
11688,9657
11688,61980
11688,1381716
11688,102320
11688,16842
11688,78317
11688,91024
11688,5247
76163,16483
76163,976
76163,16644
76163,62
76163,1100
76163,15111
76163,51576
76163,78110
76163,96066
76163,1336
76163,74748
76163,53256
76163,126502
76163,934869
76163,27084
76163,46128
76163,67246
2059,2963
2059,9824
2059,21180
2059,48
2059,10127
2059,1037
2059,290
2059,21182
2059,60461
2059,77351
2059,176558
2059,24291
2059,1236
2059,19497
2059,154759
2059,79025
2059,85170
2059,1224493
2059,133449
2059,14722
2059,176695
2059,948015
2059,989247
2059,1484863
2059,54594
2059,174241
2059,155560
2059,1484864
2059,6985
2059,1484865
2059,943154
2059,142162
2059,1484866
2059,1484867
2059,159047
2059,1724874
2059,401374
2059,1838019
2486,25438
2486,16940
2486,7055
2486,18023
2486,938
2486,9828
2486,25442
2486,3293
2486,6949
2486,2629
2486,1312315
2486,480
2486,25441
2486,25448
2486,25440
16523,80576
16523,2229
16523,54470
16523,4691
16523,11514
16523,2178
16523,103
16523,113495
16523,187406
16523,187281
16523,187494
16523,17142
16523,1716
16523,2955
16523,1213279
16523,1575431
16523,5953
116711,27972
116711,71070
116711,72466
116711,58224
116711,86626
116711,14386
116711,52860
116711,37935
116711,1009740
116711,521564
116711,27319
116711,31531
116711,1273228
116711,1273229
116711,31006
116711,1252801
116711,1178792
116711,964851
116711,1214603
116711,1552816
116711,95691
116711,448526
116711,1185985
116711,1410479
116711,973667
37710,85
37710,11701
37710,6162
37710,10669
37710,782
37710,17328
37710,69036
37710,44646
37710,124622
37710,229667
37710,5412
37710,222569
37710,79031
37710,225479
37710,40939
37710,24542
37710,4392
37710,1136365
37710,500339
37710,52761
37710,1179681
37710,1452351
37710,1196960
37710,28345
37710,88474
37710,1626325
37710,931543
37710,141114
37710,120646
37710,1220123
37710,55364
37710,94958
37710,14149
37710,103147
37710,120322
37710,1626331
37710,1626334
37710,27401
37710,942
37710,381663
37710,1754992
37710,1496182
37710,555712
37710,1755034
37710,1755035
37710,1266861
9946,1100
9946,5168
9946,7166
9946,17346
9946,30485
9946,522
9946,14325
9946,6199
9946,1646
9946,1173
9946,1570367
9946,215304
9946,53490
1372,6193
1372,938
1372,6161
1372,16742
1372,16743
1372,16744
1372,16746
1372,16749
1372,16752
1372,16754
1372,16756
1372,3968
1372,16758
1372,1756
1372,16760
1372,5377
1372,71078
1372,13103
1372,1332515
1372,67059
1372,208096
1372,1332516
106646,6193
106646,21007
106646,234352
106646,3497
106646,3026
106646,10297
106646,19498
106646,41561
106646,1211946
106646,1332746
106646,1332747
106646,15277
106646,204392
106646,34901
106646,134235
106646,824
106646,56024
106646,4003
106646,74242
106646,549981
106646,131119
106646,191278
106646,133451
106646,1223718
106646,204651
106646,63296
106646,77264
106646,79991
106646,1886
106646,78017
106646,1152008
106646,5953
106646,1451797
106646,111678
106646,52995
106646,948199
106646,172175
106646,2256
106646,93620
106646,512749
106646,1262740
106646,208659
106646,964421
106646,1232531
106646,152864
106646,1505848
106646,995514
106646,1552937
106646,1361813
106646,94436
106646,1155969
106646,194087
106646,1422571
106646,131946
106646,111116
106646,1028245
106646,83223
106646,169044
106646,1109617
106646,1318648
106646,1201134
106646,65729
106646,108919
106646,1544546
106646,130735
106646,1365447
106646,1340884
106646,1552938
106646,155142
106646,1433451
106646,1455760
106646,74961
106646,1371296
106646,1392605
106646,1105311
106646,41314
106646,1306572
106646,1506479
106646,77002
106646,1541904
106646,205808
106646,60119
106646,1231495
106646,1224374
106646,1184209
106646,1513512
106646,17930
106646,19869
106646,1366776
106646,1218273
106646,171701
106646,1184094
106646,139188
106646,1274514
106646,1521875
106646,1553053
106646,1386320
106646,1075845
106646,1270890
106646,1267274
106646,1410805
106646,64516
106646,1511832
106646,1432383
106646,1264251
106646,1540279
106646,1172866
106646,973888
106646,1547515
106646,1454319
106646,1496862
106646,1553306
106646,1473960
106646,1454320
106646,1553307
106646,1553308
106646,130843
106646,217437
106646,1449157
106646,1387659
106646,1446471
106646,1544839
106646,1553377
106646,219447
106646,1503335
106646,1360008
106646,1553378
106646,1066138
106646,1385066
106646,1358083
106646,1200655
106646,1257564
106646,1419121
106646,1483273
106646,1553379
106646,1371769
106646,1192821
106646,98206
106646,1586759
414,5576
414,2176
414,206
414,2227
414,5577
414,3796
414,3798
414,69597
414,5578
414,5579
414,9807
414,4887
414,1235
414,156689
414,162556
414,106745
414,25336
563,27763
563,2133
563,9205
563,28410
563,41686
563,6574
563,11086
563,41687
563,41688
563,41689
563,41690
563,9258
563,41691
563,5945
563,23970
563,20189
563,153940
563,101777
563,3211
563,14329
83542,31
83542,4587
83542,388
83542,1331
83542,38941
83542,21688
83542,17064
83542,65827
83542,19655
83542,71057
83542,55411
83542,4038
83542,3291
83542,64160
83542,49056
83542,1077356
83542,1118058
83542,1336199
83542,108620
83542,1323238
83542,10744
83542,972117
83542,122648
83542,1084849
83542,1336202
83542,56100
83542,65448
83542,176191
83542,987260
83542,1434242
41216,15577
41216,37260
41216,33449
41216,33192
41216,28745
41216,133212
41216,57829
41216,15735
41216,4783
41216,12206
41216,1077326
41216,79713
41216,23
41216,6199
41216,150536
41216,118
41216,59117
41216,38941
41216,1331
41216,1371
41216,2128
41216,1077327
314,4587
314,4589
314,4430
314,2192
314,4432
314,24357
314,9289
314,57748
314,141446
314,32887
314,60462
314,141447
314,158441
314,67978
314,64614
314,1368537
314,77222
314,1225394
314,204462
314,117087
314,33308
314,1237734
314,104276
314,77164
314,12055
314,198607
314,1546591
314,1228455
314,1218813
314,12367
314,1749241
314,1749242
314,1749243
314,61133
314,75532
314,205597
314,1749245
314,1272881
314,84337
314,1749247
314,1749253
314,1749264
314,1749266
314,1749267
314,1749268
314,1749269
314,29214
314,1749273
314,1749279
314,1749281
314,557793
314,1235425
314,1749282
314,1749283
314,34434
314,1749284
314,168480
314,27144
184315,18918
184315,6972
184315,5049
184315,17328
184315,76547
