id,name
38504,Really Useful Films
6041,Colossal Pictures
11534,MTV Productions
1765,Turner Pictures
17462,Antietam Filmworks
89562,Internationale Filmproduktion Stella-del-Sud Third
32,Buena Vista
6421,Disney
5870,Studio Canal
12362,Tracy Films
975,Gerber Pictures
1232,2003 Productions
11246,Région Ile-de-France
12000,Tapioca Films
76911,Région Poitou-Charentes
516,Seven Arts Productions
517,Allied Artists
518,Transworld Pictures
5611,Milk & Honey
11322,Justin Pictures
11323,Linovo Productions GmbH & Co. KG
11324,Pacific Title and Art Studio
1786,Dark Castle Entertainment
3608,After Dark Films
7625,Automatik Entertainment
12075,Silver Reel
20356,Millar Gough Ink
25876,Headshot Films
11844,Kaplan/Perrone Entertainment
59957,MMCB Film Produktion 2004
23238,VIP 4 Medienfonds
11232,Fox Family Films
11233,The Big Gun Project
11234,Little Wolf Entertainment
5056,Head Gear Films
50481,Vendian Entertainment
5257,"Film Department, The"
5802,Evil Twins
12180,Warp Films
443,Big Talk Productions
6869,Yer Dead Productions
7289,"Weinstein Company, The"
15762,Dartmouth International
15763,Eyetronics
15764,Rodriguez International Pictures
3298,Harpo Films
812,Deuce Three Productions
367,Kemp Company
368,Splendid Pictures
2655,Internationale Filmproduktion Richter
34441,Littlestar
4194,Karz Entertainment
60018,Rice Films
23660,Geisler-Roberdeau
10898,Légende Entreprises
11583,Syalis DA
11584,De Fina-Cappa
1076,Apipoulaï
1115,M6 Films
6877,Grive Productions
11261,M6
34774,W9
18479,Corduroy Films
89633,All Lit Up Productions
6933,Gambit Pictures
11834,Electric Shepherd Productions
369,Bungalow 78 Productions
10230,Blue Wolf
10231,Farrell/Minoff
879,Out of the Blue... Entertainment
23300,K/O Camera Toys
9194,Cannell Studios
34035,33andOut Productions
34036,JHF Productions
360,Geffen Pictures
37845,Principato-Young Entertainment
17021,Lucamar Productions
4319,40 Acres & A Mule Filmworks
8518,LBI Entertainment
84423,Failure to Launch Productions
16775,Arnold Kopelson Productions
26387,LOVEFiLM International
7307,Medienboard Berlin-Brandenburg
23889,Fünfte Babelsberg Film
58262,Birnbaum / Barber Productions
58263,Jackie Chan Films Limited
58264,All Knight Productions
5556,Universal Animation Studios
11238,Deutsche Filmförderfonds (DFFF)
58248,Unfaithful Filmproduktion GmbH & Co. KG
6734,Bay Films
20665,4M
20666,MID Foundation
787,3 Arts Entertainment
79031,Chatrone
10991,Jon Shestack Productions
1643,First Independent Films
1644,Largo Entertainment
1646,Trap-Two-Zero Productions
1519,A&B Producoes
10164,Popaganda Films
341,Silent Hill DCP Inc.
55914,Konami
30,Eddie Murphy Productions
27467,Team Downey
53530,Constantin Film Ltd.
11357,Atlantic Television
966,Monarch Pictures
359,Figment Films
69582,Rocklock Films
23382,Schroeder Hoffman Productions
25061,Evansgideon/Lazar
20394,Young Hannibal Productions
20395,Carthago Films S.a.r.l.
8073,Nick Wechsler Productions
13649,Chockstone Pictures
23449,American Empirical Pictures
50482,Route One Films
81128,Dirty Hands Productions
18617,Energy Entertainment
805,Serendipity Point Films
806,Téléfilm Canada
2743,Astral Media
11550,Corus Entertainment
16880,Shine Pictures
20244,Kudos Film and Television
8430,Cliffjack Motion Pictures
1246,River Road Entertainment
56181,Domino 17521
32184,Belle Pictures
191,Senator Film Produktion
6705,Filmfour
67989,Material
78070,Taormina Productions
1172,Hyde Park Films
48772,Hard Eight Pictures
93580,Wonder works studios entertainment group
12196,Medienproduktion Prometheus Filmgesellschaft
12197,Portobello Studios
12198,Tightrope Pictures
987,USA Films
58333,Compulsion Inc.
58334,Splendid Medien AG
53638,Ollin Studio
1685,Hofflund/Polone
7795,Indelible Productions
23689,Village-A.M. Partnership
23690,Coast Ridge
23691,Junger Witt Productions
9015,Worldview Entertainment
3857,Fireworks Pictures
1178,Pathé Pictures International
85,Konrad Pictures
73949,KirchMedia
41,Orion Pictures
427,PSO International
991,Totally Independent
10880,Yuma
87854,Taken 3
2257,Cracking the Earth Films
597,Irish Dreamtime
5120,Mosfilm
77882,Creative Unit of Writers & Cinema Workers
77883,Unit Four
614,Vanguard Films
1718,Odyssey
46875,Nitrogen Studios Canada
18737,NFH Productions
1089,Witt/Thomas Productions
68620,Good Films
46957,Unification Church
46958,One Way Productions
1353,Hanna-Barbera Productions
10958,Brad Grey Pictures
644,Alcor Films
17049,Two Ton Films
86256,Reiner / Greisman Productions
12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
12199,Madhouse Entertainment
18208,8:38 Productions
1607,Gold/Miller Productions
2184,Tollin/Robbins Productions
3803,Middle Fork Productions
11134,Iguana Producciones
16387,Skylight Cinema Foto Art
55532,St. Tropez Films
55533,Cinema Line Film Corporation
476,Underworld Entertainment
39856,Desilu Productions
60537,Walden Productions
2243,Hammer & Tongs
89719,Culver Studios
58249,Resident Evil Productions
20788,Gulfstream Pictures
662,Turman-Foster Company
11802,Onda Entertainment
84419,Legendary Entertainment
89136,DNA Productions
1550,Evamere Entertainment
4741,Nu Image Entertainment GmbH
10886,16 Block Productions
6301,CinéCinéma
11259,Babylon
11260,Babylon Films Limited
20240,MNP Entreprise
3855,New Upstairs Productions
3856,Upstairs Canada Productions
12263,Clyde Is Hungry Films
12264,Pledge Productions
34,Sony Pictures
145,Gaumont Columbia Tristar Films
265,Runteam Ltd.
45518,Calimari Productions
2683,Rai Cinema
20341,On My Own
704,Initial Entertainment Group
2779,Blue Star Pictures
2878,Bangkok Dangerous
4174,Threshold Entertainment
6574,Lions Gate Family Entertainment
278,Propaganda Films
6,RKO Radio Pictures
3166,Walt Disney Productions
10932,The Criterion Collection
50830,Finding Forrester Productions
2748,Clubdeal
66739,Qian Yian International
66740,Danny the Dog Prods Ltd.
5490,CBS Films
12252,Chartoff-Winkler Productions
22035,Scared Productions
5585,Stephen J. Cannell Productions
282,Bookshop Productions
283,Notting Hill Pictures
7981,Pathé
53626,Loofah Productions
11451,MCL Films S.A.
11452,Walwa Films S.A.
20719,Manifest Film Company
7262,Random Films
376,Industry Entertainment
67171,New Redemption Pictures
12288,Nintendo
1204,Ascendant Pictures
1205,Endgame Entertainment
1206,Entertainment Manufacturing Company
21938,Copag V
16615,Point Grey Pictures
2965,Boram Entertainment Inc.
83,France 2 Cinéma
7286,Epithète Films
11244,France 3 (FR 3)
11359,France 2 (FR2)
11620,Orange Cinéma Séries
12001,Warner Bros. Entertainment France
8606,Boréales
53007,Black and Blu Entertainment
53008,Finestkind
3320,Emperor Multimedia Group (EMG)
73998,Golden Port Productions Ltd.
5955,Di Bonaventura Picture
4267,Delphi Films
20448,U-Drive Productions
23616,Ciné+
11801,Trigger Street Productions
6666,Herrick Entertainment
8536,Leverage Management
8537,Closest to the Hole Productions
21897,Foresight Unlimited
22610,Hollywood Studios International
22611,Spikings Entertainment
1350,Parkway Productions
11565,The Safran Company
31375,Evergreen Media Group
47502,warner bross Turkey
54392,Soho VFX
76907,Atomic Monster
51190,Internationale Filmproduktion Blackswan
1600,Craven-Maddalena Films
70,American Zoetrope
2019,Osiris Films
11804,Easy There Tiger Productions
679,Timnick Films
20669,Winking Productions
2780,Cube Vision
49968,Will Packer Productions
83397,Reel Chefs Catering
8833,Anvil Films
31604,Art In Motion
3194,Bernard Gayle Productions
523,Camelot Productions
524,Canal Plus Group
525,Ixtlan Productions
47635,Ed Friendly Productions
73956,Runteldat Entertainment
79036,Big Lou House Productions
506,Newmarket Capital Group
55852,Pistolero Productions LLC
75017,LBI Productions
48788,Practical Pictures
48792,Parallel Zide
3907,Pull Down Your Pants Pictures
23364,Todd McFarlane Entertainment
7693,Count of Monte Cristo Ltd.
12408,Panda Productions Inc.
12409,Horticus UK
2213,Rainmaker Entertainment
5024,Mainframe Entertainment
1271,Pariah Entertainment Group
23651,Grand Slam Productions
1143,Sound for Film
12269,ShadowCatcher Entertainment
12270,Daniel Bobker Productions
12271,Brick Dust Productions LLC
14941,Constellation Entertainment
10222,Reserve Room
78806,Bill Graham Films
67153,Nora Ephron Productions
1508,Wildgaze Films
6401,Alan Greenspan Productions
6402,Mars Media Beteiligungs
73953,ELC Productions Ltd.
27451,Bluegrass Films
31470,RGB Media
54336,Cent Productions Inc.
42221,Munich Film Partners & Company (MFP) BTC Productions
2232,Cherry Alley Productions
4077,Crystal Sky Worldwide
10828,MDP Worldwide
19944,"Carousel Picture Company, The"
23770,Signature Entertainment
46195,Luxembourg Film Fund
53010,D'Artagnan Productions Limited
53011,Q&Q Medien GmbH
2054,Ruby Films
19965,Chime Films
120,Scorsese Productions
11473,A.J.O.Z. Films
76490,Sea Breeze Productions Inc.
6542,Pricel
12387,Tohokushinsha Film
20637,Commission du Film France
20638,Commission du Film Île-de-France
8111,Apaches Entertainment
18309,Institut Valenciã de Cinematografia (IVAC)
21632,Mediaset España
53490,La Trini
53491,Generalitat Valenciana
9350,Indian Paintbrush
81134,Atchity Entertainment International (AEI)
67992,Cornelius Productions
592,Claudie Ossard Productions
4411,MMC Independent
23446,Sofica Sofinergie 5
25020,Victoires Productions
27897,Filmstiftung Nordrhein-Westfalen
30994,Union Générale Cinématographique (UGC)
6130,Dualstar Productions
57751,Patalex Productions
1070,Milagro Films
2193,DoRo Fiction Film
48618,Filmyard Underwaterdeco
2214,Flower Films
1584,ITC Entertainment
12968,Baumgarten-Prophet Entertainment
21635,Mojo Films
21636,PK Pictures
16849,Extreme Productions
5330,Bruin Grip Services
2452,UK Film Council
6024,Varsity Pictures
3796,Fathom Studios
11623,Electric Eye Entertainment Corporation
11068,Nostromo Pictures
35559,Institut Català de les Empreses Culturals (ICEC)
58772,Prone Gunman
58774,Prone Gunman A.I.E.
2268,Isle of Man Film
22514,Samuelson Productions
2363,Cold Spring Pictures
87394,Suftley
23873,PolyGram Filmproduktion
5346,Applause Pictures
5636,Beijing Jinyinma Movie & TV Culture Co.
6838,Stellar Mega Films
11414,Beijing Poly-bona Film Publishing Company
11417,Chengtian Entertainment
12183,Morgan & Chan Films
12184,Talent Aid International
856,Wild Bunch
3622,Ibrus
3623,Kazakhfilm Studios
3624,True Story Production
7036,CJ Entertainment
7270,Opus Pictures
21122,SnowPiercer
34725,Moho Film
1075,Europa Corp
8992,Scanbox
59952,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)"
59955,Burro Productions
4028,Crowvision Inc.
4029,Entertainment Media Investment Corporation
4030,Jeff Most Productions
57946,Arka Media Works
23046,Internationale Scarena Filmproduktionsgesellschaft 2
12026,Gold Circle Films
53673,Cort/Madden Productions
53904,ATR Films
53905,MMP Erste Filmproduktions
53906,Moviemakers Productions (MMP)
51903,Cantharus Productions
3491,Showbox
539,Block 2 Pictures
26492,Jet Tone Films
35050,Sil-Metropole Organisation Ltd.
7717,Flashpoint Entertainment
60714,Mili Pictures
10619,Azoff Entertainment
8880,Winkler Films
89132,AE Two Film Productions
89133,Angel Eyes Productions
208,Bac Films
353,Kino Vision
354,Orly Films
357,Vía Digital
2188,Artisan Entertainment
3315,Origen Producciones Cinematograficas S.A.
10153,Simian Films
12245,Robert Lawrence Productions
89134,Metal Productions Inc.
89135,Maysville Pictures
4424,Smokewood Entertainment Group
23634,Riddick Canada Productions
178,Ghoulardi Film Company
1216,Dino de Laurentiis Cinematografica
17234,Red Lion Sarl
59972,IDEA Filmproduktions
88686,Chartoff Winkler Productions
19577,What to Expect Productions
163,Revolution Films
11448,Exclusive Media Group
179,The Magnolia Project
6127,Metro-Goldwyn-Mayer Pictures
10280,Arc Productions
57750,Twilight Productions
17106,Burg/Koules Productions
23019,Evolution Entertainment
16791,Newman/Tooley Films
17929,Vincent Newman Entertainment
31073,Slap Happy Productions (II)
3451,Art Pictures Studio
5630,Non-Stop Productions
22691,Telekanal STS
46831,Premiere Stealth Rights
10355,Spelling Films
67984,TaliaFilm II Productions
67985,Woodcote
12886,New Crime Productions
68621,St. Petersburg Clearwater Film Commission
21975,Joseph Nittolo Entertainment
37103,"""DIA"" Productions GmbH & Co. KG"
17336,Hungarian National Film Office
20419,Lazio Film Commission
21211,Rome Film Commission
882,Toho Company
10513,Lobell/Bergman Productions
2659,Starz Media
2885,Starz Animation
81138,Studiopolis
81139,Vanguard Animation
12235,IFP Westcoast Erste
4054,Mandarin Films Distribution Co.
4357,The Guber-Peters Company
12193,Left Tackle Pictures
12194,Zucker/Netter Productions
37361,Aggregate Films
37362,DumbDumb
12204,Tiger Moth Productions
2428,Wolper Organization
56980,Max Stronghold Productions Inc.
1531,Smart Egg Pictures
11152,Radical Media
26083,Katira Productions GmbH & Co. KG
26084,Caro-McLeod
8213,United Artists Corporation
22880,Fast Track Productions
22881,Mayhem Pictures
30900,Mirage Studios
70995,Imagi Production
17393,Good Universe
6747,Essential Media & Entertainment
21079,Hopscotch Features
182,JVC Entertainment
870,Tapestry Films
7739,UW3 Film Productions
49326,Underground
49327,Proposal Productions
46108,Ubu Productions
2604,Mark Johnson Productions
396,SLM Production Group
2179,Collision Entertainment
2724,Abandon Entertainment
2725,Foxtor Productions
11995,Depth Entertainment
38010,Wild Ocean Films
38011,2S Films
73957,"Firm, The"
7220,Capcom
250,Canal+Polska
260,Heritage Films
266,Agencja Produkcji Filmowej
267,Beverly Detroit
268,FilmFernsehFonds Bayern
269,Filmboard Berlin-Brandenburg (FBB)
271,Mainstream S.A.
4247,Filmförderungsanstalt (FFA)
19150,Telewizja Polska (TVP)
31087,Runteam
3273,ASAF
15361,Luna Pictures
67988,WV Films LLC
2397,Cohen/Pearl Productions
17887,Midnight Sun Pictures
23126,Starling Films
16934,View Askew Productions
23022,Close Call Films
15298,Malpaso Company
67776,Silver Plane Films
67777,Mass Hysteria Entertainment
67778,Tri Vision Pictures
1973,Three Strange Angels
52145,Crying Box Productions
85437,Enchanted Productions
71170,The Cantillon Company
71171,The Shuman Company
24557,Tailor Made
24558,Mango Farms
24561,Quick Six Entertainment
8877,Curtis Hanson Productions
8878,MFF Feature Film Productions
7415,Inferno International
8532,1984 Private Defense Contractors
22146,Black Bear Pictures
25790,Leverage Communications
2180,Outerbanks Entertainment
20376,Kalis Productions GmbH & Co. Zweite KG
14160,Jaffilms Inc.
36612,Belhaven Limited
2902,SND
34447,Furry Vengeance Productions
3207,Pictures in Paradise
7584,Screen Australia
9129,Media Development Authority (MDA)
10950,Screen Queensland
12752,Bait Productions
18988,Story Bridge Films
41905,Blackmagic Design Films
553,Barclays Mercantile Industrial Finance
21911,Brat Na Pont Productions
8582,Canadian Film or Video Production Tax Credit (CPTC)
11576,Ontario Media Development Corporation (OMDC)
11715,Manitoba Film and Video Production Tax Credit
20572,McMurdo (Canada) Productions
43,Fox Searchlight Pictures
3618,Film Workshop
21848,Knock Films A.V.V.
21849,Val D'Oro Entertainment
16311,Albert S. Ruddy Productions
8874,N1 European Film Produktions GmbH & Co. KG
14652,Baumgarten Merims Productions
8848,MHF Zweite Academy Film
33808,SGF Entertainment
83338,Muse Entertainment
38662,Law Brothers Entertainment
38663,IJL Creations
5738,Stonebridge Entertainment
1704,Bavaria Film
22814,Falcon International Productions
582,Hachette Première
6639,Televisión Española (TVE)
7116,Menageatroz
8530,Televisió de Catalunya (TV3)
828,Ultra Films
826,Capitol Films
8569,Dayday Films
6438,Muse Entertainment Enterprises
10342,Studio Ghibli
11726,The Yomiuri Shimbun
11846,Hakuhodo DY Media Partners
11847,Mitsubishi
11849,Lawson
20193,Walt Disney Company
34557,Taikei Office
34558,Asahi Soft Drinks Company
8056,Eclectic pictures
1066,Distant Horizons
4792,Film Afrika Worldwide
5031,Videovision Entertainment
8088,Origin Pictures
44485,JRS Productions
903,David Brown Productions
10159,nWave Pictures
10160,Illuminata Pictures
28831,Shout! Factory
827,VIP 3 Medienfonds
36326,VIP 2 Medienfonds
17491,Milkshake Films
17492,Hargitay & Hargitay Pictures in Motion
23008,87Eleven
17422,Dogstar Films
81141,3 Miles Apart Productions Ltd.
134,Rogue Pictures
1224,Intrepid Pictures
9137,Moonlighting Films
270,Filmförderanstalt (FFA)
315,Filmstiftung Nordrhein-Westfalen
12346,Mitteldeutsche Medienförderung (MDM)
41962,A Hot Dog
2777,Black & White Productions
771,Mandate Pictures
1309,Rainforest Films
1020,Millenium Films
21237,The Collective Studios
81137,Friendly Films Productions
7460,Vendome Pictures
6128,A-Team
1993,TF 1 Film Productions
6366,Younggu-Art Movies
11420,Showbox Entertainment
11175,Benderspink
11176,Carousel Productions
90511,Turner Feature Animation
14315,Section Eight Productions
70319,Sunset Gower Studios
8900,Carousel Picture Company
19259,Ravenhouse Entertainment
26663,Zoetrope Studios
916,The Charlie Mopic Company
48738,Campbell Grobman Films
91929,Criminal Productions
205,Mirage Entertainment
2104,Tangled Web Productions
53060,David Dobkin Productions
734,Producers Circle
8797,Storyline Entertainment
2200,Liveplanet
72823,Technical Black
72824,Run It Up Productions Inc.
695,Lee Daniels Entertainment
18919,Follow Through Productions
18920,Salamander Pictures
18921,Pam Williams Productions
18922,Windy Hill Pictures
5682,O Entertainment
26423,BrownHouse Productions
65559,Bottom of the Ninth Productions
4286,Juno Pix
65394,Cecchi Gori Pictures
8504,Block / Hanson
10884,The Department of Trade and Industry of South Africa
20667,District 9
20668,New Zealand Post Digital and Visual Effects Grant
3812,It's a Laugh Productions
1656,Pangaea
2201,Rickshaw Productions
10261,DW Studios
32157,Right of Way Films
11092,Ram Bergman Productions
4220,Management 360
58553,Michaels-Goldwyn
26670,Sunrise Entertainment (II)
26671,Biride Productions
19636,Thirteen Productions
1824,Gravier Productions
8531,Versátil Cinema
12010,Mediapro
24785,Pontchartrain Productions
20789,Red Rover International
20790,ToonBox Entertainment
18093,Tiger Productions
4396,NBA Entertainment
11015,Heller Highwater Productions
11016,Like Mike Productions
412,Wendy Finerman Productions
17449,Grosvenor Park Productions
28048,Applehead Pictures
1561,Pegasus Film Partners
14361,Jaffe-Lansing
8890,Wessler Entertainment
1514,Tim Burton Animation Company
1515,Will Vinton Studios
33681,Black Label Media
768,Ghost House Pictures
11630,Curse Productions
22107,Sierra/Affinity
65082,Shutt/Jones Productions
24339,HorrorFlix
10567,Mutant Enemy Productions
964,Keith Barish Productions
965,TAFT Entertainment Pictures
6068,HBO
23005,Braveworld Productions
2956,The Geffen Company
14684,Neunte Babelsberg Film
21439,Holleran Company
23919,Sechzehnte Babelsberg Film
4170,Playtone Productions
54512,Tiara Blu Films
1268,Focus Films
13923,Sobini Films
11262,Imagine Films Entertainment
27319,Jagged Films
11733,Pariah
89632,S E Productions Inc.
5703,Wayfare Entertainment
6490,Sanctum Australia
19960,Great Wight Productions/ Osford Films
19961,Start Motion Pictures
23876,Stoller Global Solutions
2927,Fidélité Films
6320,Hwy61
8003,Ultravi Productions
729,Why Not Productions
20449,Liaison Films
20450,Biscayne Pictures
713,Nu Image Entertainment
23787,Eclipse Catering
51771,Nine Yards Two Productions
51772,Nine Yards Productions
3319,Senator Entertainment Co
5106,Copperheart Entertainment
1001,Solaris Film
12066,O'Connor Brothers
995,Cinerenta Medienbeteiligungs KG
26032,Cineblue Internationale Filmproduktionsgesellschaft
26033,City Productions
22110,First Foot Films
22253,Sunflower Productions
22254,Sarah Green Film
22255,The Virginia Company LLC
24039,No Prisoners Productions
24041,Origin Systems Inc.
80469,American Entertainment Investors
89308,Wing Commander Productions
89309,Digital Anvil
3477,Star Overseas
81135,World Film Magic
846,2929 Productions
57347,Blue Productions
8291,C.R.G. International
22153,Trademark Films
67252,Micro Fusion 2003-2
7582,HW Two
810,Persistent Entertainment
20377,Unfinished Films
212,Infinity Features Entertainment
808,The Movie Network
10316,British Columbia Film
11575,Movie Central
23116,Poo Poo Pictures
55990,Parnassus Productions
55991,U.K. Tax Credit
7420,Stone Village Pictures
27349,Freddie Fields Productions
1727,Movision
16419,Metropolitan Films
21327,TNVO
2636,Tag Entertainment
8068,Mindfire Entertainment
12317,Team Ninja
37134,Tecmo
3997,Alberta Film Entertainment
11252,Jesse Films Inc.
15071,Variance Films
147,Fidélité Productions
2250,SCOPE Invest
11920,Région Wallone
12096,Mandarin Films
23303,IMAV Editions
24049,Sierra / Affinity
45980,SJ Heat Productions
49969,Silver State Production Services
59488,Cinema Seven Productions
59490,SJ Pictures
5294,Mpower Pictures
11957,GG Filmz
11958,ITS Capital
11959,Merlina Entertainment
11960,MGP Productions
11961,Safady Entertainment
8104,Ambient Entertainment GmbH
773,Film Afrika
6844,Thelma Films
53392,Leuviah Films
779,Lucky Red
19037,Umedia
35404,Od Shots
51938,YRF Entertainment
51940,Stone Angels
2130,Mr. Mudd Production
93156,Baby Films
12365,Brownstone Productions
86,Catfish Productions
53666,Triple Threat Talent
3801,VIP 2 Medienfonds
11509,Warner Independent Pictures (WIP)
63924,Broken Chair Flickz
63925,Crucial Films
902,AZL Productions KG
904,MFP Munich Film Partners
905,Phase 1 Productions
892,Qwerty Films
3075,Internationale Filmproduktion Stella-del-Süd
28787,WideAwake
67334,Stuber/Parent
572,New Amsterdam Entertainment
869,Dee Gee Entertainment
34207,Prufrock Pictures
65403,IMF Internationale Medien und Film GmbH & Co. Produktions KG
3116,Toei Animation Company
34886,Gidden Media
21518,Simon Fields Productions
467,Renaissance Pictures
4248,JVC Entertainment Networks
2932,Red Hour Productions
2933,Tenth Planet Productions
10692,VH1 Television
722,Temple Hill Productions
7747,Storefront Pictures
2811,Neo Art & Logic
65507,Wes Craven Films
6254,"Jim Henson Company, The"
5798,Shaw Brothers
8989,Talisman Productions
22947,3DTK
22948,Feelgood Entertainment
22949,Paradise/MGN
254,Pandora Filmproduktion
311,Procirep
793,Galatée Films
850,Eurimages
7025,Westdeutscher Rundfunk (WDR)
8453,Télévision Suisse-Romande (TSR)
10046,Wanda Visión S.A.
11402,Conseil Régional de Franche-Comté
12012,Eyescreen S.r.l.
17873,Les Productions de la Guéville
46062,Spy Next Door
27128,The Bubble Factory
23895,Storm King Productions
51312,Animationwerks
8873,Handsomecharlie Films
12622,Darko Entertainment
13395,Panorama Media
72725,QC Entertainment
2731,Intandem Films
3272,Aramid Entertainment Fund
9987,Lipsync Productions
11752,Number 9 Films
2029,Estudios Picasso
2975,NBC Universal Global Networks
32999,D8
12029,Curmudgeon Films
538,EMI Films Ltd.
6179,Thorn EMI Screen Entertainment
6752,Home Box Office
10040,Level 1 Entertainment
10535,All Girl Productions
11617,Gaylord Productions
3396,O.N.C. Entertainment
78958,Farrell Paura Productions
78959,Gospel Truth Pictures
67109,Rocking Chair Productions
816,FilmEngine
21962,The Complex Studio
1256,Producers Sales Organization
1766,Dieter Geissler Filmproduktion
33772,Bavaria Studios
225,BIM Distribuzione
18188,Magnolia Mae Films
10531,Silver Screen Partners II
15395,Oz Productions Ltd.
11510,Detour Filmproduction
11582,Case 39 Productions
54454,Allegiance Theater
246,Film Council
1218,The Film Consortium
1269,Momentum Films
1270,National Lottery
52619,Fifty First Films
251,Avenue Pictures Productions
19508,Mindhunters (UK) Limited
19509,Mindhunters Productie BV
19510,Tonna Oy
19511,Outlaw Victoria Productions Inc.
58,Sony Pictures Classics
1712,Odessa Films
11842,Company Pictures
5646,Walt deFaria
93528,Casual Friday Productions
39043,Traveling Picture Show Company (TPSC)
40107,Da Vinci Media Ventures
11503,Joseph E. Levine Productions
2266,Bold Films
8807,Dylan Sellers Productions
12027,Madacy Entertainment
89720,Mooseport Productions
2662,Trans-Film
22240,Initial Groupe
25129,Lumière Pictures
30655,Fallingcloud
20926,Marmont Productions
20927,Blood & Wine Productions
20928,Majestic Films International
38181,American Films
33680,Blue Sky Films
36615,Potboiler Productions
206,Star Partners II Ltd.
10138,Double Nickel Entertainment
27351,Matten Productions
2726,Emperor Motion Pictures
2727,Global Entertainment Group
23614,All Pictures Media
21450,Ankor-Film
371,Cecchi Gori Group Tiger Cinematografica
17611,Sean S. Cunningham Films
21783,Crystal Lake Entertainment
50102,WTC Productions
53063,Yannix Technology Corporation
34381,Vedette Finance
48197,Multitrade
53326,Ypsilon Films
4285,Universal Cartoon Studios
2521,Golden Harvest Company
65781,Fat Free
48785,Matinee Pictures
23890,Hal Lieberman Company
60611,Lauren Levine Productions Inc.
560,Film Colony
6644,Lions Gate
10285,LD Entertainment
11278,Inferno Distribution
12234,Chambara Pictures
73955,MBC Beteiligungs Filmproduktion
76721,Nanny McPhee Productions
469,Hemdale Film Corporation
470,Recorded Pictures Company
472,Soprofilms
473,TAO Film
474,Yanco
8538,Farraday Films
8539,Leverage Entertainment
10970,Blueeyes Productions
10067,Alloy Entertainment
973,Immortal Entertainment
73954,Quality Growth International Ltd.
15636,Alta Loma Entertainment
17145,Tonik Productions
53464,Asis Productions
5367,Gaylord Films
67990,Sloane Square Films
67991,HSI Tomorrow Film
738,Myriad Pictures
53348,Jeepers Creepers II
686,Tiger Aspect Productions
2490,LGM Productions
2612,Les Productions du Trésor
2908,Mars Distribution
19690,Caneo Films
32242,Grisbi Productions
33928,France 4
34780,Chi-Fou-Mi Productions
34782,Treasure Company
30131,Southpaw Entertainment
181,Channel Four Films
5550,Midwinter Productions Inc.
20848,Rough House Pictures
11600,Bungalow Productions
11601,Silver Lion Films
11602,Vision View Entertainment
2090,Motion Picture Corporation of America
19925,Bridget Johnson Films
19926,Skate Away Productions
2976,Mile High Productions
2977,Kevin Messick Productions
73620,Saville Productions
11627,Necropia
11628,Tequila Gang
12138,Fierce Entertainment
23956,Rogue Films
53012,Blue Sea Productions
32793,CST Telecommunications
67823,Star Partners
2499,The Kushner-Locke Company
11308,Savoy Pictures
4024,Pacific Film and Television Commission
23003,Internationale Filmproduktion Prometheus
8853,Rogue
49241,Daybreak
7215,Incentive Filmed Entertainment
1445,Golan-Globus
21896,Easedram
7486,American Film Company
24459,Fabula
60255,Half Circle
7038,Quad Productions
6573,Mimran Schur Pictures
12425,Filmtribe
8609,TriStar Television
26560,Esparza / Katz Productions
2546,Peirce Pictures
3334,Adam Fields Productions
81140,Two Girls Productions
22637,North Box Productions
2108,Battleplan Productions
12260,Bob Yari Productions
3470,Stone Group Pictures
3603,Vision International
7585,Delphi II Productions
35061,Colgems Productions Ltd.
89629,Say It Isn't So Productions
294,New Zealand Film Commission
12325,OLC / Rights Entertainment
12326,Tanlay
12327,New Zealand Film Production Fund
12328,3 Dogs and a Pony
12329,Park Road Post
12330,WFI Productions Ltd.
2231,Trilogy Entertainment Group
164,Rhombus Media
345,O2 Filmes
2439,Bee Vine Pictures
2514,Alliance Films
3033,Asmik Ace Entertainment
3656,GAGA
4887,Fox Filmes do Brasil
11547,Ancine
11548,BNDES
11549,Cinema Investment
11551,Movie Central Network
15127,Boll KG
2066,Zanagar Films
8997,SBS Productions
11240,Polski Instytut Sztuki Filmowej
11795,France Télévisions
45970,France 2 Cinéma
52574,SPI Film Studio
4616,Freestyle Releasing
5705,CinemaNX
3110,Paco Cinematografica
20416,Regione Lazio
20644,Business Location Sudtirol Alto Adige
38591,Friuli Venezia Giulia Film Commission
38592,UniCredit Group
10478,Polsky Films
11265,Osiris Productions
11266,Lieutenant Productions
1991,Motion Investment Group
7801,Herold and Family
3145,CN Film
14384,Translux
3870,Premiere Picture
5706,Mythic International Entertainment
7416,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)
13792,Perpetual Media Capital
19579,Molinare Investment
25487,ContentFilm International
45424,Heart & Soul Production
45425,Beijing Silver Moon Productions
37580,MVP Films
37831,Invest Capital Film Group
37832,Live Screen Pictures
1176,Lorimar Film Entertainment
346,VideoFilmes
8372,SPAD Films
9209,MK2 Productions
12467,Nomadic Pictures
79077,Jerry Leider Company
696,Rogue Marble
1601,Maven Entertainment
13242,Unanimous Pictures
14358,1821 Pictures
14359,Scott Pictures
53013,Rational Packaging Company
53014,Lansdown Films
959,IndieProd Company Productions
1464,Summer Knowledge LLC
65402,JLT Productions
2599,Blue Askew
37,Gramercy Pictures
8856,Intermedia
1782,Smoke House
2730,Motown Productions
